timestamp,link_type,tx_id,rx_id,received_power,path_loss,delay_spread,is_line_of_sight
56.0,V2V,vehicle_1,flow_east.4,-66.81,89.81,87.93,True
56.0,V2V,vehicle_1,flow_west.2,-87.84,110.84,990.52,True
56.0,V2V,vehicle_1,flow_west.3,-89.72,112.72,1229.71,True
56.0,V2V,vehicle_1,flow_west.4,-68.28,91.28,104.18,True
56.0,V2V,vehicle_1,vehicle_0,-74.60,97.60,215.70,True
57.0,V2I,BS_1,flow_east.1,-75.40,105.40,529.38,True
57.0,V2I,BS_1,flow_east.2,-85.26,115.26,1646.45,True
57.0,V2I,BS_1,flow_east.3,-81.09,111.09,1018.60,True
57.0,V2I,BS_1,flow_east.4,-83.16,113.16,1293.25,True
57.0,V2I,BS_1,flow_west.2,-75.50,105.50,535.26,True
57.0,V2I,BS_1,flow_west.3,-75.04,105.04,507.48,True
57.0,V2I,BS_1,flow_west.4,-83.65,113.65,1368.91,True
57.0,V2I,BS_1,vehicle_0,-84.86,114.86,1572.44,True
57.0,V2I,BS_1,vehicle_1,-83.69,113.69,1374.62,True
57.0,V2V,flow_east.1,flow_east.2,-91.08,114.08,1438.17,True
57.0,V2V,flow_east.1,flow_east.3,-85.47,108.47,753.37,True
57.0,V2V,flow_east.1,flow_east.4,-88.44,111.44,1060.70,True
57.0,V2V,flow_east.1,flow_west.2,-62.92,85.92,56.16,True
57.0,V2V,flow_east.1,flow_west.3,-73.41,96.41,188.04,True
57.0,V2V,flow_east.1,flow_west.4,-89.12,112.12,1146.98,True
57.0,V2V,flow_east.1,vehicle_0,-90.60,113.60,1360.07,True
57.0,V2V,flow_east.1,vehicle_1,-89.13,112.13,1148.90,True
57.0,V2V,flow_east.2,flow_east.1,-91.08,114.08,1438.17,True
57.0,V2V,flow_east.2,flow_east.3,-84.64,107.64,684.80,True
57.0,V2V,flow_east.2,flow_east.4,-79.46,102.46,377.47,True
57.0,V2V,flow_east.2,flow_west.2,-90.74,113.74,1383.07,True
57.0,V2V,flow_east.2,flow_west.3,-92.15,115.15,1625.93,True
57.0,V2V,flow_east.2,flow_west.4,-77.22,100.22,291.43,True
57.0,V2V,flow_east.2,vehicle_0,-65.78,88.78,78.10,True
57.0,V2V,flow_east.2,vehicle_1,-77.15,100.15,289.27,True
57.0,V2V,flow_east.3,flow_east.1,-85.47,108.47,753.37,True
57.0,V2V,flow_east.3,flow_east.2,-84.64,107.64,684.80,True
57.0,V2V,flow_east.3,flow_east.4,-77.68,100.68,307.33,True
57.0,V2V,flow_east.3,flow_west.2,-84.81,107.81,698.31,True
57.0,V2V,flow_east.3,flow_west.3,-87.40,110.40,941.16,True
57.0,V2V,flow_east.3,flow_west.4,-79.83,102.83,393.71,True
57.0,V2V,flow_east.3,vehicle_0,-83.59,106.59,606.70,True
57.0,V2V,flow_east.3,vehicle_1,-79.87,102.87,395.53,True
57.0,V2V,flow_east.4,flow_east.1,-88.44,111.44,1060.70,True
57.0,V2V,flow_east.4,flow_east.2,-79.46,102.46,377.47,True
57.0,V2V,flow_east.4,flow_east.3,-77.68,100.68,307.33,True
57.0,V2V,flow_east.4,flow_west.2,-87.98,110.98,1005.62,True
57.0,V2V,flow_east.4,flow_west.3,-89.85,112.85,1248.48,True
57.0,V2V,flow_east.4,flow_west.4,-66.71,89.71,86.89,True
57.0,V2V,flow_east.4,vehicle_0,-77.45,100.45,299.37,True
57.0,V2V,flow_east.4,vehicle_1,-66.84,89.84,88.20,True
57.0,V2V,flow_west.2,flow_east.1,-62.92,85.92,56.16,True
57.0,V2V,flow_west.2,flow_east.2,-90.74,113.74,1383.07,True
57.0,V2V,flow_west.2,flow_east.3,-84.81,107.81,698.31,True
57.0,V2V,flow_west.2,flow_east.4,-87.98,110.98,1005.62,True
57.0,V2V,flow_west.2,flow_west.3,-75.63,98.63,242.87,True
57.0,V2V,flow_west.2,flow_west.4,-88.69,111.69,1091.80,True
57.0,V2V,flow_west.2,vehicle_0,-90.24,113.24,1304.98,True
57.0,V2V,flow_west.2,vehicle_1,-88.71,111.71,1093.82,True
57.0,V2V,flow_west.3,flow_east.1,-73.41,96.41,188.04,True
57.0,V2V,flow_west.3,flow_east.2,-92.15,115.15,1625.93,True
57.0,V2V,flow_west.3,flow_east.3,-87.40,110.40,941.16,True
57.0,V2V,flow_west.3,flow_east.4,-89.85,112.85,1248.48,True
57.0,V2V,flow_west.3,flow_west.2,-75.63,98.63,242.87,True
57.0,V2V,flow_west.3,flow_west.4,-90.43,113.43,1334.67,True
57.0,V2V,flow_west.3,vehicle_0,-91.72,114.72,1547.84,True
57.0,V2V,flow_west.3,vehicle_1,-90.45,113.45,1336.68,True
57.0,V2V,flow_west.4,flow_east.1,-89.12,112.12,1146.98,True
57.0,V2V,flow_west.4,flow_east.2,-77.22,100.22,291.43,True
57.0,V2V,flow_west.4,flow_east.3,-79.83,102.83,393.71,True
57.0,V2V,flow_west.4,flow_east.4,-66.71,89.71,86.89,True
57.0,V2V,flow_west.4,flow_west.2,-88.69,111.69,1091.80,True
57.0,V2V,flow_west.4,flow_west.3,-90.43,113.43,1334.67,True
57.0,V2V,flow_west.4,vehicle_0,-74.51,97.51,213.40,True
57.0,V2V,flow_west.4,vehicle_1,-48.63,71.63,10.85,True
57.0,V2V,vehicle_0,flow_east.1,-90.60,113.60,1360.07,True
57.0,V2V,vehicle_0,flow_east.2,-65.78,88.78,78.10,True
57.0,V2V,vehicle_0,flow_east.3,-83.59,106.59,606.70,True
57.0,V2V,vehicle_0,flow_east.4,-77.45,100.45,299.37,True
57.0,V2V,vehicle_0,flow_west.2,-90.24,113.24,1304.98,True
57.0,V2V,vehicle_0,flow_west.3,-91.72,114.72,1547.84,True
57.0,V2V,vehicle_0,flow_west.4,-74.51,97.51,213.40,True
57.0,V2V,vehicle_0,vehicle_1,-74.42,97.42,211.17,True
57.0,V2V,vehicle_1,flow_east.1,-89.13,112.13,1148.90,True
57.0,V2V,vehicle_1,flow_east.2,-77.15,100.15,289.27,True
57.0,V2V,vehicle_1,flow_east.3,-79.87,102.87,395.53,True
57.0,V2V,vehicle_1,flow_east.4,-66.84,89.84,88.20,True
57.0,V2V,vehicle_1,flow_west.2,-88.71,111.71,1093.82,True
57.0,V2V,vehicle_1,flow_west.3,-90.45,113.45,1336.68,True
57.0,V2V,vehicle_1,flow_west.4,-48.63,71.63,10.85,True
57.0,V2V,vehicle_1,vehicle_0,-74.42,97.42,211.17,True
58.0,V2I,BS_1,flow_east.1,-75.60,105.60,541.70,True
58.0,V2I,BS_1,flow_east.2,-85.49,115.49,1691.19,True
58.0,V2I,BS_1,flow_east.3,-81.42,111.42,1058.19,True
58.0,V2I,BS_1,flow_east.4,-83.48,113.48,1340.87,True
58.0,V2I,BS_1,flow_west.2,-75.25,105.25,520.05,True
58.0,V2I,BS_1,flow_west.3,-75.20,105.20,516.88,True
58.0,V2I,BS_1,flow_west.4,-83.35,113.35,1320.97,True
58.0,V2I,BS_1,vehicle_0,-85.10,115.10,1617.34,True
58.0,V2I,BS_1,vehicle_1,-83.97,113.97,1420.28,True
58.0,V2V,flow_east.1,flow_east.2,-91.10,114.10,1440.70,True
58.0,V2V,flow_east.1,flow_east.3,-85.48,108.48,754.43,True
58.0,V2V,flow_east.1,flow_east.4,-88.50,111.50,1067.93,True
58.0,V2V,flow_east.1,flow_west.2,-60.48,83.48,42.43,True
58.0,V2V,flow_east.1,flow_west.3,-77.07,100.07,286.57,True
58.0,V2V,flow_east.1,flow_west.4,-88.36,111.36,1050.79,True
58.0,V2V,flow_east.1,vehicle_0,-90.62,113.62,1363.00,True
58.0,V2V,flow_east.1,vehicle_1,-89.17,112.17,1153.50,True
58.0,V2V,flow_east.2,flow_east.1,-91.10,114.10,1440.70,True
58.0,V2V,flow_east.2,flow_east.3,-84.66,107.66,686.27,True
58.0,V2V,flow_east.2,flow_east.4,-79.36,102.36,372.77,True
58.0,V2V,flow_east.2,flow_west.2,-91.34,114.34,1481.81,True
58.0,V2V,flow_east.2,flow_west.3,-92.67,115.67,1727.10,True
58.0,V2V,flow_east.2,flow_west.4,-79.75,102.75,390.11,True
58.0,V2V,flow_east.2,vehicle_0,-65.74,88.74,77.70,True
58.0,V2V,flow_east.2,vehicle_1,-77.09,100.09,287.20,True
58.0,V2V,flow_east.3,flow_east.1,-85.48,108.48,754.43,True
58.0,V2V,flow_east.3,flow_east.2,-84.66,107.66,686.27,True
58.0,V2V,flow_east.3,flow_east.4,-77.85,100.85,313.50,True
58.0,V2V,flow_east.3,flow_west.2,-85.94,108.94,795.57,True
58.0,V2V,flow_east.3,flow_west.3,-88.28,111.28,1040.85,True
58.0,V2V,flow_east.3,flow_west.4,-77.37,100.37,296.49,True
58.0,V2V,flow_east.3,vehicle_0,-83.61,106.61,608.57,True
58.0,V2V,flow_east.3,vehicle_1,-79.95,102.95,399.07,True
58.0,V2V,flow_east.4,flow_east.1,-88.50,111.50,1067.93,True
58.0,V2V,flow_east.4,flow_east.2,-79.36,102.36,372.77,True
58.0,V2V,flow_east.4,flow_east.3,-77.85,100.85,313.50,True
58.0,V2V,flow_east.4,flow_west.2,-88.83,111.83,1109.05,True
58.0,V2V,flow_east.4,flow_west.3,-90.56,113.56,1354.34,True
58.0,V2V,flow_east.4,flow_west.4,-54.05,77.05,20.24,True
58.0,V2V,flow_east.4,vehicle_0,-77.33,100.33,295.07,True
58.0,V2V,flow_east.4,vehicle_1,-66.57,89.57,85.57,True
58.0,V2V,flow_west.2,flow_east.1,-60.48,83.48,42.43,True
58.0,V2V,flow_west.2,flow_east.2,-91.34,114.34,1481.81,True
58.0,V2V,flow_west.2,flow_east.3,-85.94,108.94,795.57,True
58.0,V2V,flow_west.2,flow_east.4,-88.83,111.83,1109.05,True
58.0,V2V,flow_west.2,flow_west.3,-75.72,98.72,245.30,True
58.0,V2V,flow_west.2,flow_west.4,-88.69,111.69,1091.80,True
58.0,V2V,flow_west.2,vehicle_0,-90.88,113.88,1404.11,True
58.0,V2V,flow_west.2,vehicle_1,-89.47,112.47,1194.61,True
58.0,V2V,flow_west.3,flow_east.1,-77.07,100.07,286.57,True
58.0,V2V,flow_west.3,flow_east.2,-92.67,115.67,1727.10,True
58.0,V2V,flow_west.3,flow_east.3,-88.28,111.28,1040.85,True
58.0,V2V,flow_west.3,flow_east.4,-90.56,113.56,1354.34,True
58.0,V2V,flow_west.3,flow_west.2,-75.72,98.72,245.30,True
58.0,V2V,flow_west.3,flow_west.4,-90.45,113.45,1337.10,True
58.0,V2V,flow_west.3,vehicle_0,-92.27,115.27,1649.40,True
58.0,V2V,flow_west.3,vehicle_1,-91.09,114.09,1439.91,True
58.0,V2V,flow_west.4,flow_east.1,-88.36,111.36,1050.79,True
58.0,V2V,flow_west.4,flow_east.2,-79.75,102.75,390.11,True
58.0,V2V,flow_west.4,flow_east.3,-77.37,100.37,296.49,True
58.0,V2V,flow_west.4,flow_east.4,-54.05,77.05,20.24,True
58.0,V2V,flow_west.4,flow_west.2,-88.69,111.69,1091.80,True
58.0,V2V,flow_west.4,flow_west.3,-90.45,113.45,1337.10,True
58.0,V2V,flow_west.4,vehicle_0,-77.82,100.82,312.45,True
58.0,V2V,flow_west.4,vehicle_1,-68.21,91.21,103.32,True
58.0,V2V,vehicle_0,flow_east.1,-90.62,113.62,1363.00,True
58.0,V2V,vehicle_0,flow_east.2,-65.74,88.74,77.70,True
58.0,V2V,vehicle_0,flow_east.3,-83.61,106.61,608.57,True
58.0,V2V,vehicle_0,flow_east.4,-77.33,100.33,295.07,True
58.0,V2V,vehicle_0,flow_west.2,-90.88,113.88,1404.11,True
58.0,V2V,vehicle_0,flow_west.3,-92.27,115.27,1649.40,True
58.0,V2V,vehicle_0,flow_west.4,-77.82,100.82,312.45,True
58.0,V2V,vehicle_0,vehicle_1,-74.35,97.35,209.50,True
58.0,V2V,vehicle_1,flow_east.1,-89.17,112.17,1153.50,True
58.0,V2V,vehicle_1,flow_east.2,-77.09,100.09,287.20,True
58.0,V2V,vehicle_1,flow_east.3,-79.95,102.95,399.07,True
58.0,V2V,vehicle_1,flow_east.4,-66.57,89.57,85.57,True
58.0,V2V,vehicle_1,flow_west.2,-89.47,112.47,1194.61,True
58.0,V2V,vehicle_1,flow_west.3,-91.09,114.09,1439.91,True
58.0,V2V,vehicle_1,flow_west.4,-68.21,91.21,103.32,True
58.0,V2V,vehicle_1,vehicle_0,-74.35,97.35,209.50,True
59.0,V2I,BS_1,flow_east.1,-75.85,105.85,557.42,True
59.0,V2I,BS_1,flow_east.2,-85.72,115.72,1736.73,True
59.0,V2I,BS_1,flow_east.3,-81.75,111.75,1099.21,True
59.0,V2I,BS_1,flow_east.4,-83.78,113.78,1388.79,True
59.0,V2I,BS_1,flow_west.2,-75.08,105.08,510.05,True
59.0,V2I,BS_1,flow_west.3,-75.43,105.43,531.28,True
59.0,V2I,BS_1,flow_west.4,-83.01,113.01,1270.79,True
59.0,V2I,BS_1,vehicle_0,-85.33,115.33,1660.07,True
59.0,V2I,BS_1,vehicle_1,-84.26,114.26,1467.81,True
59.0,V2V,flow_east.1,flow_east.2,-91.12,114.12,1443.63,True
59.0,V2V,flow_east.1,flow_east.3,-85.50,108.50,756.30,True
59.0,V2V,flow_east.1,flow_east.4,-88.55,111.55,1074.87,True
59.0,V2V,flow_east.1,flow_west.2,-70.57,93.57,135.49,True
59.0,V2V,flow_east.1,flow_west.3,-79.62,102.62,384.31,True
59.0,V2V,flow_east.1,flow_west.4,-87.50,110.50,951.53,True
59.0,V2V,flow_east.1,vehicle_0,-90.62,113.62,1363.20,True
59.0,V2V,flow_east.1,vehicle_1,-89.21,112.21,1159.57,True
59.0,V2V,flow_east.2,flow_east.1,-91.12,114.12,1443.63,True
59.0,V2V,flow_east.2,flow_east.3,-84.67,107.67,687.33,True
59.0,V2V,flow_east.2,flow_east.4,-79.26,102.26,368.77,True
59.0,V2V,flow_east.2,flow_west.2,-91.89,114.89,1578.74,True
59.0,V2V,flow_east.2,flow_west.3,-93.17,116.17,1827.83,True
59.0,V2V,flow_east.2,flow_west.4,-81.77,104.77,492.28,True
59.0,V2V,flow_east.2,vehicle_0,-66.04,89.04,80.43,True
59.0,V2V,flow_east.2,vehicle_1,-77.00,100.00,284.07,True
59.0,V2V,flow_east.3,flow_east.1,-85.50,108.50,756.30,True
59.0,V2V,flow_east.3,flow_east.2,-84.67,107.67,687.33,True
59.0,V2V,flow_east.3,flow_east.4,-77.99,100.99,318.57,True
59.0,V2V,flow_east.3,flow_west.2,-86.93,109.93,891.43,True
59.0,V2V,flow_east.3,flow_west.3,-89.07,112.07,1140.52,True
59.0,V2V,flow_east.3,flow_west.4,-73.75,96.75,195.46,True
59.0,V2V,flow_east.3,vehicle_0,-83.59,106.59,606.90,True
59.0,V2V,flow_east.3,vehicle_1,-80.04,103.04,403.27,True
59.0,V2V,flow_east.4,flow_east.1,-88.55,111.55,1074.87,True
59.0,V2V,flow_east.4,flow_east.2,-79.26,102.26,368.77,True
59.0,V2V,flow_east.4,flow_east.3,-77.99,100.99,318.57,True
59.0,V2V,flow_east.4,flow_west.2,-89.58,112.58,1209.98,True
59.0,V2V,flow_east.4,flow_west.3,-91.21,114.21,1459.07,True
59.0,V2V,flow_east.4,flow_west.4,-69.79,92.79,123.86,True
59.0,V2V,flow_east.4,vehicle_0,-77.13,100.13,288.33,True
59.0,V2V,flow_east.4,vehicle_1,-66.49,89.49,84.70,True
59.0,V2V,flow_west.2,flow_east.1,-70.57,93.57,135.49,True
59.0,V2V,flow_west.2,flow_east.2,-91.89,114.89,1578.74,True
59.0,V2V,flow_west.2,flow_east.3,-86.93,109.93,891.43,True
59.0,V2V,flow_west.2,flow_east.4,-89.58,112.58,1209.98,True
59.0,V2V,flow_west.2,flow_west.3,-75.85,98.85,249.10,True
59.0,V2V,flow_west.2,flow_west.4,-88.65,111.65,1086.53,True
59.0,V2V,flow_west.2,vehicle_0,-91.44,114.44,1498.30,True
59.0,V2V,flow_west.2,vehicle_1,-90.17,113.17,1294.68,True
59.0,V2V,flow_west.3,flow_east.1,-79.62,102.62,384.31,True
59.0,V2V,flow_west.3,flow_east.2,-93.17,116.17,1827.83,True
59.0,V2V,flow_west.3,flow_east.3,-89.07,112.07,1140.52,True
59.0,V2V,flow_west.3,flow_east.4,-91.21,114.21,1459.07,True
59.0,V2V,flow_west.3,flow_west.2,-75.85,98.85,249.10,True
59.0,V2V,flow_west.3,flow_west.4,-90.44,113.44,1335.63,True
59.0,V2V,flow_west.3,vehicle_0,-92.78,115.78,1747.40,True
59.0,V2V,flow_west.3,vehicle_1,-91.70,114.70,1543.77,True
59.0,V2V,flow_west.4,flow_east.1,-87.50,110.50,951.53,True
59.0,V2V,flow_west.4,flow_east.2,-81.77,104.77,492.28,True
59.0,V2V,flow_west.4,flow_east.3,-73.75,96.75,195.46,True
59.0,V2V,flow_west.4,flow_east.4,-69.79,92.79,123.86,True
59.0,V2V,flow_west.4,flow_west.2,-88.65,111.65,1086.53,True
59.0,V2V,flow_west.4,flow_west.3,-90.44,113.44,1335.63,True
59.0,V2V,flow_west.4,vehicle_0,-80.22,103.22,411.87,True
59.0,V2V,flow_west.4,vehicle_1,-74.30,97.30,208.37,True
59.0,V2V,vehicle_0,flow_east.1,-90.62,113.62,1363.20,True
59.0,V2V,vehicle_0,flow_east.2,-66.04,89.04,80.43,True
59.0,V2V,vehicle_0,flow_east.3,-83.59,106.59,606.90,True
59.0,V2V,vehicle_0,flow_east.4,-77.13,100.13,288.33,True
59.0,V2V,vehicle_0,flow_west.2,-91.44,114.44,1498.30,True
59.0,V2V,vehicle_0,flow_west.3,-92.78,115.78,1747.40,True
59.0,V2V,vehicle_0,flow_west.4,-80.22,103.22,411.87,True
59.0,V2V,vehicle_0,vehicle_1,-74.10,97.10,203.63,True
59.0,V2V,vehicle_1,flow_east.1,-89.21,112.21,1159.57,True
59.0,V2V,vehicle_1,flow_east.2,-77.00,100.00,284.07,True
59.0,V2V,vehicle_1,flow_east.3,-80.04,103.04,403.27,True
59.0,V2V,vehicle_1,flow_east.4,-66.49,89.49,84.70,True
59.0,V2V,vehicle_1,flow_west.2,-90.17,113.17,1294.68,True
59.0,V2V,vehicle_1,flow_west.3,-91.70,114.70,1543.77,True
59.0,V2V,vehicle_1,flow_west.4,-74.30,97.30,208.37,True
59.0,V2V,vehicle_1,vehicle_0,-74.10,97.10,203.63,True
60.0,V2I,BS_1,flow_east.1,-76.15,106.15,576.73,True
60.0,V2I,BS_1,flow_east.3,-82.06,112.06,1138.97,True
60.0,V2I,BS_1,flow_east.4,-84.06,114.06,1434.99,True
60.0,V2I,BS_1,flow_east.5,-78.69,108.69,772.61,True
60.0,V2I,BS_1,flow_west.2,-89.98,119.98,504.49,False
60.0,V2I,BS_1,flow_west.3,-75.74,105.74,550.14,True
60.0,V2I,BS_1,flow_west.4,-82.66,112.66,1220.19,True
60.0,V2I,BS_1,flow_west.5,-75.18,105.18,516.18,True
60.0,V2I,BS_1,vehicle_0,-85.57,115.57,1706.79,True
60.0,V2I,BS_1,vehicle_1,-84.52,114.52,1512.70,True
60.0,V2V,flow_east.1,flow_east.3,-85.49,108.49,755.10,True
60.0,V2V,flow_east.1,flow_east.4,-88.58,111.58,1078.50,True
60.0,V2V,flow_east.1,flow_east.5,-77.91,100.91,315.47,True
60.0,V2V,flow_east.1,flow_west.2,-75.29,98.29,233.31,True
60.0,V2V,flow_east.1,flow_west.3,-81.60,104.60,482.52,True
60.0,V2V,flow_east.1,flow_west.4,-86.52,109.52,850.23,True
60.0,V2V,flow_east.1,flow_west.5,-71.38,94.38,148.78,True
60.0,V2V,flow_east.1,vehicle_0,-90.64,113.64,1366.30,True
60.0,V2V,flow_east.1,vehicle_1,-89.23,112.23,1161.43,True
60.0,V2V,flow_east.3,flow_east.1,-85.49,108.49,755.10,True
60.0,V2V,flow_east.3,flow_east.4,-78.12,101.12,323.40,True
60.0,V2V,flow_east.3,flow_east.5,-80.79,103.79,439.63,True
60.0,V2V,flow_east.3,flow_west.2,-87.82,110.82,988.22,True
60.0,V2V,flow_east.3,flow_west.3,-89.78,112.78,1237.55,True
60.0,V2V,flow_east.3,flow_west.4,-67.54,90.54,95.66,True
60.0,V2V,flow_east.3,flow_west.5,-87.05,110.05,903.56,True
60.0,V2V,flow_east.3,vehicle_0,-83.65,106.65,611.20,True
60.0,V2V,flow_east.3,vehicle_1,-80.11,103.11,406.33,True
60.0,V2V,flow_east.4,flow_east.1,-88.58,111.58,1078.50,True
60.0,V2V,flow_east.4,flow_east.3,-78.12,101.12,323.40,True
60.0,V2V,flow_east.4,flow_east.5,-85.58,108.58,763.03,True
60.0,V2V,flow_east.4,flow_west.2,-90.28,113.28,1311.61,True
60.0,V2V,flow_east.4,flow_west.3,-91.80,114.80,1560.94,True
60.0,V2V,flow_east.4,flow_west.4,-75.11,98.11,228.58,True
60.0,V2V,flow_east.4,flow_west.5,-89.70,112.70,1226.95,True
60.0,V2V,flow_east.4,vehicle_0,-77.11,100.11,287.80,True
60.0,V2V,flow_east.4,vehicle_1,-66.30,89.30,82.93,True
60.0,V2V,flow_east.5,flow_east.1,-77.91,100.91,315.47,True
60.0,V2V,flow_east.5,flow_east.3,-80.79,103.79,439.63,True
60.0,V2V,flow_east.5,flow_east.4,-85.58,108.58,763.03,True
60.0,V2V,flow_east.5,flow_west.2,-82.71,105.71,548.64,True
60.0,V2V,flow_east.5,flow_west.3,-85.97,108.97,797.94,True
60.0,V2V,flow_east.5,flow_west.4,-82.49,105.49,534.81,True
60.0,V2V,flow_east.5,flow_west.5,-81.26,104.26,463.99,True
60.0,V2V,flow_east.5,vehicle_0,-88.36,111.36,1050.83,True
60.0,V2V,flow_east.5,vehicle_1,-86.47,109.47,845.97,True
60.0,V2V,flow_west.2,flow_east.1,-75.29,98.29,233.31,True
60.0,V2V,flow_west.2,flow_east.3,-87.82,110.82,988.22,True
60.0,V2V,flow_west.2,flow_east.4,-90.28,113.28,1311.61,True
60.0,V2V,flow_west.2,flow_east.5,-82.71,105.71,548.64,True
60.0,V2V,flow_west.2,flow_west.3,-75.86,98.86,249.33,True
60.0,V2V,flow_west.2,flow_west.4,-88.62,111.62,1083.23,True
60.0,V2V,flow_west.2,flow_west.5,-66.48,89.48,84.67,True
60.0,V2V,flow_west.2,vehicle_0,-92.01,115.01,1599.40,True
60.0,V2V,flow_west.2,vehicle_1,-90.82,113.82,1394.54,True
60.0,V2V,flow_west.3,flow_east.1,-81.60,104.60,482.52,True
60.0,V2V,flow_west.3,flow_east.3,-89.78,112.78,1237.55,True
60.0,V2V,flow_west.3,flow_east.4,-91.80,114.80,1560.94,True
60.0,V2V,flow_west.3,flow_east.5,-85.97,108.97,797.94,True
60.0,V2V,flow_west.3,flow_west.2,-75.86,98.86,249.33,True
60.0,V2V,flow_west.3,flow_west.4,-90.42,113.42,1332.57,True
60.0,V2V,flow_west.3,flow_west.5,-78.40,101.40,334.00,True
60.0,V2V,flow_west.3,vehicle_0,-93.26,116.26,1848.73,True
60.0,V2V,flow_west.3,vehicle_1,-92.24,115.24,1643.87,True
60.0,V2V,flow_west.4,flow_east.1,-86.52,109.52,850.23,True
60.0,V2V,flow_west.4,flow_east.3,-67.54,90.54,95.66,True
60.0,V2V,flow_west.4,flow_east.4,-75.11,98.11,228.58,True
60.0,V2V,flow_west.4,flow_east.5,-82.49,105.49,534.81,True
60.0,V2V,flow_west.4,flow_west.2,-88.62,111.62,1083.23,True
60.0,V2V,flow_west.4,flow_west.3,-90.42,113.42,1332.57,True
60.0,V2V,flow_west.4,flow_west.5,-87.91,110.91,998.57,True
60.0,V2V,flow_west.4,vehicle_0,-82.18,105.18,516.24,True
60.0,V2V,flow_west.4,vehicle_1,-77.80,100.80,311.45,True
60.0,V2V,flow_west.5,flow_east.1,-71.38,94.38,148.78,True
60.0,V2V,flow_west.5,flow_east.3,-87.05,110.05,903.56,True
60.0,V2V,flow_west.5,flow_east.4,-89.70,112.70,1226.95,True
60.0,V2V,flow_west.5,flow_east.5,-81.26,104.26,463.99,True
60.0,V2V,flow_west.5,flow_west.2,-66.48,89.48,84.67,True
60.0,V2V,flow_west.5,flow_west.3,-78.40,101.40,334.00,True
60.0,V2V,flow_west.5,flow_west.4,-87.91,110.91,998.57,True
60.0,V2V,flow_west.5,vehicle_0,-91.53,114.53,1514.74,True
60.0,V2V,flow_west.5,vehicle_1,-90.27,113.27,1309.88,True
60.0,V2V,vehicle_0,flow_east.1,-90.64,113.64,1366.30,True
60.0,V2V,vehicle_0,flow_east.3,-83.65,106.65,611.20,True
60.0,V2V,vehicle_0,flow_east.4,-77.11,100.11,287.80,True
60.0,V2V,vehicle_0,flow_east.5,-88.36,111.36,1050.83,True
60.0,V2V,vehicle_0,flow_west.2,-92.01,115.01,1599.40,True
60.0,V2V,vehicle_0,flow_west.3,-93.26,116.26,1848.73,True
60.0,V2V,vehicle_0,flow_west.4,-82.18,105.18,516.24,True
60.0,V2V,vehicle_0,flow_west.5,-91.53,114.53,1514.74,True
60.0,V2V,vehicle_0,vehicle_1,-74.16,97.16,204.87,True
60.0,V2V,vehicle_1,flow_east.1,-89.23,112.23,1161.43,True
60.0,V2V,vehicle_1,flow_east.3,-80.11,103.11,406.33,True
60.0,V2V,vehicle_1,flow_east.4,-66.30,89.30,82.93,True
60.0,V2V,vehicle_1,flow_east.5,-86.47,109.47,845.97,True
60.0,V2V,vehicle_1,flow_west.2,-90.82,113.82,1394.54,True
60.0,V2V,vehicle_1,flow_west.3,-92.24,115.24,1643.87,True
60.0,V2V,vehicle_1,flow_west.4,-77.80,100.80,311.45,True
60.0,V2V,vehicle_1,flow_west.5,-90.27,113.27,1309.88,True
60.0,V2V,vehicle_1,vehicle_0,-74.16,97.16,204.87,True
61.0,V2I,BS_1,flow_east.1,-76.45,106.45,597.35,True
61.0,V2I,BS_1,flow_east.3,-82.37,112.37,1180.26,True
61.0,V2I,BS_1,flow_east.4,-84.35,114.35,1482.46,True
61.0,V2I,BS_1,flow_east.5,-79.12,109.12,811.85,True
61.0,V2I,BS_1,flow_west.2,-89.98,119.98,504.18,False
61.0,V2I,BS_1,flow_west.3,-76.11,106.11,574.06,True
61.0,V2I,BS_1,flow_west.4,-82.29,112.29,1170.52,True
61.0,V2I,BS_1,flow_west.5,-75.03,105.03,507.40,True
61.0,V2I,BS_1,vehicle_1,-84.78,114.78,1558.81,True
61.0,V2V,flow_east.1,flow_east.3,-85.52,108.52,758.33,True
61.0,V2V,flow_east.1,flow_east.4,-88.65,111.65,1086.40,True
61.0,V2V,flow_east.1,flow_east.5,-78.14,101.14,324.23,True
61.0,V2V,flow_east.1,flow_west.2,-78.20,101.20,326.14,True
61.0,V2V,flow_east.1,flow_west.3,-83.19,106.19,579.50,True
61.0,V2V,flow_east.1,flow_west.4,-85.46,108.46,752.64,True
61.0,V2V,flow_east.1,flow_west.5,-75.65,98.65,243.17,True
61.0,V2V,flow_east.1,vehicle_1,-89.27,112.27,1167.53,True
61.0,V2V,flow_east.3,flow_east.1,-85.52,108.52,758.33,True
61.0,V2V,flow_east.3,flow_east.4,-78.25,101.25,328.07,True
61.0,V2V,flow_east.3,flow_east.5,-80.68,103.68,434.10,True
61.0,V2V,flow_east.3,flow_west.2,-88.63,111.63,1084.35,True
61.0,V2V,flow_east.3,flow_west.3,-90.46,113.46,1337.78,True
61.0,V2V,flow_east.3,flow_west.4,-49.60,72.60,12.13,True
61.0,V2V,flow_east.3,flow_west.5,-87.94,110.94,1001.32,True
61.0,V2V,flow_east.3,vehicle_1,-80.17,103.17,409.20,True
61.0,V2V,flow_east.4,flow_east.1,-88.65,111.65,1086.40,True
61.0,V2V,flow_east.4,flow_east.3,-78.25,101.25,328.07,True
