timestamp,link_type,tx_id,rx_id,received_power,path_loss,delay_spread,is_line_of_sight,num_paths,p_tot_watts,p_max_watts,dominance,k_factor,k_factor_db,prop_mode,received_power_watts,snr,snr_db,theoretical_throughput_bps,theoretical_throughput_mbps,mcs_index,spectral_efficiency_bpshz,throughput_mbps_mcs,margin_db_used,snr_db_eff_margin,mcs_index_est,spectral_efficiency_bpshz_est,throughput_mbps_mcs_est
7.0,V2V,sn_8,se_3,-59.98,82.98,0.27,True,2,1.004238614244e-09,9.495638268868e-10,0.945556,17.36749,12.4,D,1.0046157902783966e-09,2510.2843335292264,33.99722915699808,1129420966.7851117,1129.4209667851117,7,5.5,550.0,6.514156594356944,27.483072562641137,7,5.5,550.0
7.0,V2V,sn_8,se_4,-47.78,70.78,0.41,True,2,1.668587851397e-08,1.652725656452e-08,0.990494,104.192746,20.18,D,1.6672472125510613e-08,41660.350138707174,46.19722915699807,1534642197.3773298,1534.64219737733,7,5.5,550.0,6.514156594356944,39.68307256264113,7,5.5,550.0
7.0,V2V,ew_0,ew_1,-53.23,76.23,0.0,True,2,4.753644398451e-09,4.753644187966e-09,1.0,22584319.101072,73.54,D,4.753352259428058e-09,11877.441927606342,40.74722915699808,1353605799.256266,1353.605799256266,7,5.5,550.0,6.514156594356944,34.23307256264114,7,5.5,550.0
7.0,V2V,ew_0,ew_2,-59.52,82.52,0.19,True,2,1.116599925606e-09,1.091441095524e-09,0.977468,43.382029,16.37,D,1.116863247780561e-09,2790.762738082362,34.457229156998075,1144696062.193428,1144.696062193428,7,5.5,550.0,6.514156594356944,27.94307256264113,7,5.5,550.0
7.0,V2V,ew_0,ew_3,-63.38,86.38,0.13,True,2,4.587639119956e-10,4.470545611617e-10,0.974476,38.179278,15.82,D,4.5919801283686854e-10,1147.4213214314557,30.597229156998075,1016543630.5445104,1016.5436305445104,7,5.5,550.0,6.514156594356944,24.08307256264113,6,4.4,440.00000000000006
7.0,V2V,ew_0,ew_4,-66.43,89.43,0.22,True,2,2.274118698007e-10,1.74630623575e-10,0.767905,3.308573,5.2,D,2.2750974307720667e-10,568.4901126366983,27.547229156998068,915352698.4168464,915.3526984168464,7,5.5,550.0,6.514156594356944,21.033072562641124,6,4.4,440.00000000000006
7.0,V2V,ew_0,ew_5,-68.39,91.39,0.17,True,2,1.447162096884e-10,1.163719806712e-10,0.804139,4.105668,6.13,D,1.4487718535447602e-10,362.01195740748625,25.58722915699807,850387326.0332837,850.3873260332837,7,5.5,550.0,6.514156594356944,19.073072562641126,5,3.3,330.0
7.0,V2V,ew_0,ew_6,-69.42,92.42,0.16,True,2,1.141612498021e-10,8.118160529132001e-11,0.711113,2.461567,3.91,D,1.1428783347897712e-10,285.5767952997929,24.557229156998073,816277798.6181343,816.2777986181343,6,4.4,440.00000000000006,6.514156594356944,18.04307256264113,5,3.3,330.0
7.0,V2V,ew_0,ew_7,-70.59,93.59,0.14,True,2,8.727542736063e-11,5.868704329364e-11,0.672435,2.052828,3.12,D,8.729713683881112e-11,218.13377520942305,23.387229156998075,777566805.4622084,777.5668054622084,6,4.4,440.00000000000006,6.514156594356944,16.87307256264113,5,3.3,330.0
7.0,V2V,ew_0,ew_8,-73.44,96.44,0.05,True,2,4.529530668059e-11,4.365765589374e-11,0.963845,26.658709,14.26,D,4.5289757990362126e-11,113.16781107037012,20.53722915699808,683501213.8591897,683.5012138591898,6,4.4,440.00000000000006,6.514156594356944,14.023072562641136,4,2.4,240.0
7.0,V2V,ew_1,ew_0,-53.23,76.23,0.0,True,2,4.753644398451e-09,4.753644187966e-09,1.0,22584319.101072,73.54,D,4.753352259428058e-09,11877.441927606342,40.74722915699808,1353605799.256266,1353.605799256266,7,5.5,550.0,6.514156594356944,34.23307256264114,7,5.5,550.0
7.0,V2V,ew_1,ew_2,-53.95,76.95,0.04,True,2,4.024852076755e-09,4.023490474507e-09,0.999662,2954.967561,34.71,D,4.027170343254587e-09,10062.894410931,40.02722915699807,1329690107.0390284,1329.6901070390284,7,5.5,550.0,6.514156594356944,33.51307256264113,7,5.5,550.0
7.0,V2V,ew_1,ew_3,-60.28,83.28,0.1,True,2,9.36527016746e-10,9.299864546221e-10,0.993016,142.187542,21.53,D,9.37562006925879e-10,2342.7336504894533,33.69722915699807,1119459291.1183543,1119.4592911183545,7,5.5,550.0,6.514156594356944,27.18307256264113,7,5.5,550.0
7.0,V2V,ew_1,ew_4,-64.76,87.76,0.26,True,2,3.340068494466e-10,2.67263473131e-10,0.800174,4.004345,6.03,D,3.3419504002611355e-10,835.0700650327674,29.217229156998066,970748003.9066166,970.7480039066164,7,5.5,550.0,6.514156594356944,22.70307256264112,6,4.4,440.00000000000006
7.0,V2V,ew_1,ew_5,-66.86,89.86,0.2,True,2,2.060424562345e-10,1.635459427784e-10,0.793749,3.848456,5.85,D,2.0606299132700007e-10,514.9000283033484,27.117229156998075,901094771.5414563,901.0947715414565,7,5.5,550.0,6.514156594356944,20.60307256264113,6,4.4,440.00000000000006
7.0,V2V,ew_1,ew_6,-68.42,91.42,0.18,True,2,1.439637580218e-10,1.07423702941e-10,0.746186,2.939889,4.68,D,1.4387985782558435e-10,359.5198846216501,25.55722915699807,849393502.3870214,849.3935023870214,7,5.5,550.0,6.514156594356944,19.043072562641125,5,3.3,330.0
7.0,V2V,ew_1,ew_7,-69.54,92.54,0.16,True,2,1.110741746734e-10,7.427579012035001e-11,0.668704,2.018452,3.05,D,1.1117317272815895e-10,277.7940348029959,24.437229156998068,812305588.2788078,812.3055882788077,6,4.4,440.00000000000006,6.514156594356944,17.923072562641124,5,3.3,330.0
7.0,V2V,ew_1,ew_8,-71.04,94.04,0.13,True,2,7.864321793004e-11,5.34027333175e-11,0.679051,2.115757,3.25,D,7.870457896950968e-11,196.6631158658413,22.937229156998065,762689987.7625419,762.6899877625419,6,4.4,440.00000000000006,6.514156594356944,16.42307256264112,5,3.3,330.0
7.0,V2V,ew_2,ew_0,-59.52,82.52,0.19,True,2,1.116630129669e-09,1.091441095524e-09,0.977442,43.33001,16.37,D,1.116863247780561e-09,2790.762738082362,34.457229156998075,1144696062.193428,1144.696062193428,7,5.5,550.0,6.514156594356944,27.94307256264113,7,5.5,550.0
7.0,V2V,ew_2,ew_1,-53.95,76.95,0.04,True,2,4.024853337075e-09,4.023490474507e-09,0.999661,2952.234928,34.7,D,4.027170343254587e-09,10062.894410931,40.02722915699807,1329690107.0390284,1329.6901070390284,7,5.5,550.0,6.514156594356944,33.51307256264113,7,5.5,550.0
7.0,V2V,ew_2,ew_3,-54.62,77.62,0.02,True,2,3.449768955599e-09,3.449499233602e-09,0.999922,12789.091242,41.07,D,3.4514373933585646e-09,8624.281342725048,39.35722915699807,1307435580.0586271,1307.4355800586272,7,5.5,550.0,6.514156594356944,32.843072562641126,7,5.5,550.0
7.0,V2V,ew_2,ew_4,-62.87,85.87,0.21,True,2,5.163142837363e-10,4.85085231625e-10,0.939515,15.53314,11.91,D,5.164163692720711e-10,1290.3957253175188,31.107229156998073,1033471544.136562,1033.4715441365622,7,5.5,550.0,6.514156594356944,24.59307256264113,6,4.4,440.00000000000006
7.0,V2V,ew_2,ew_5,-65.31,88.31,0.21,True,2,2.942855461354e-10,2.56574114457e-10,0.871854,6.803616,8.33,D,2.9444216337987567e-10,735.7375396798493,28.66722915699807,952500694.5267732,952.5006945267734,7,5.5,550.0,6.514156594356944,22.153072562641125,6,4.4,440.00000000000006
7.0,V2V,ew_2,ew_6,-67.6,90.6,0.16,True,2,1.737428558771e-10,1.534839691292e-10,0.883397,7.57613,8.79,D,1.7378008287493763e-10,434.23309064202306,26.377229156998077,876564443.8206458,876.5644438206458,7,5.5,550.0,6.514156594356944,19.863072562641133,5,3.3,330.0
7.0,V2V,ew_2,ew_7,-68.43,91.43,0.18,True,2,1.434777544847e-10,9.946921310287e-11,0.693273,2.260225,3.54,D,1.4354894333536529e-10,358.693011832497,25.547229156998064,849062232.0633793,849.0622320633793,7,5.5,550.0,6.514156594356944,19.03307256264112,5,3.3,330.0
7.0,V2V,ew_2,ew_8,-70.52,93.52,0.14,True,2,8.881527802454e-11,6.821510723603e-11,0.768056,3.311386,5.2,D,8.871560120379618e-11,221.67816392752664,23.45722915699808,779881628.2529888,779.8816282529888,6,4.4,440.00000000000006,6.514156594356944,16.943072562641134,5,3.3,330.0
7.0,V2V,ew_3,ew_0,-63.38,86.38,0.13,True,2,4.587633554301e-10,4.470545611617e-10,0.974477,38.181093,15.82,D,4.5919801283686854e-10,1147.4213214314557,30.597229156998075,1016543630.5445104,1016.5436305445104,7,5.5,550.0,6.514156594356944,24.08307256264113,6,4.4,440.00000000000006
7.0,V2V,ew_3,ew_1,-60.28,83.28,0.1,True,2,9.365263992628e-10,9.299864546221e-10,0.993017,142.200967,21.53,D,9.37562006925879e-10,2342.7336504894533,33.69722915699807,1119459291.1183543,1119.4592911183545,7,5.5,550.0,6.514156594356944,27.18307256264113,7,5.5,550.0
7.0,V2V,ew_3,ew_2,-54.62,77.62,0.02,True,2,3.449768923431e-09,3.449499233602e-09,0.999922,12790.616686,41.07,D,3.4514373933585646e-09,8624.281342725048,39.35722915699807,1307435580.0586271,1307.4355800586272,7,5.5,550.0,6.514156594356944,32.843072562641126,7,5.5,550.0
7.0,V2V,ew_3,ew_4,-59.03,82.03,0.11,True,2,1.249499262093e-09,1.241817501822e-09,0.993852,161.657935,22.09,D,1.2502590302177187e-09,3124.0855327779072,34.94722915699807,1160967996.1165075,1160.9679961165075,7,5.5,550.0,6.514156594356944,28.43307256264113,7,5.5,550.0
7.0,V2V,ew_3,ew_5,-62.87,85.87,0.21,True,2,5.163135831837e-10,4.85085231625e-10,0.939517,15.533488,11.91,D,5.164163692720711e-10,1290.3957253175188,31.107229156998073,1033471544.136562,1033.4715441365622,7,5.5,550.0,6.514156594356944,24.59307256264113,6,4.4,440.00000000000006
7.0,V2V,ew_3,ew_6,-66.06,89.06,0.04,True,2,2.47496246173e-10,2.465131154897e-10,0.996028,250.742978,23.99,D,2.477422057633286e-10,619.0459914126151,27.917229156998076,927623141.998723,927.623141998723,7,5.5,550.0,6.514156594356944,21.403072562641132,6,4.4,440.00000000000006
7.0,V2V,ew_3,ew_7,-68.39,91.39,0.03,True,2,1.448189797891e-10,1.44322778781e-10,0.996574,290.855473,24.64,D,1.4487718535447602e-10,362.01195740748625,25.58722915699807,850387326.0332837,850.3873260332837,7,5.5,550.0,6.514156594356944,19.073072562641126,5,3.3,330.0
7.0,V2V,ew_3,ew_8,-69.18,92.18,0.16,True,2,1.208856578403e-10,9.236660633121e-11,0.764082,3.238769,5.1,D,1.207813835106777e-10,301.8025574979453,24.797229156998064,824223358.028338,824.223358028338,6,4.4,440.00000000000006,6.514156594356944,18.28307256264112,5,3.3,330.0
7.0,V2V,ew_4,ew_0,-66.43,89.43,0.22,True,2,2.274084584141e-10,1.74630623575e-10,0.767916,3.308787,5.2,D,2.2750974307720667e-10,568.4901126366983,27.547229156998068,915352698.4168464,915.3526984168464,7,5.5,550.0,6.514156594356944,21.033072562641124,6,4.4,440.00000000000006
7.0,V2V,ew_4,ew_1,-64.76,87.76,0.26,True,2,3.340031279339e-10,2.67263473131e-10,0.800183,4.004568,6.03,D,3.3419504002611355e-10,835.0700650327674,29.217229156998066,970748003.9066166,970.7480039066164,7,5.5,550.0,6.514156594356944,22.70307256264112,6,4.4,440.00000000000006
7.0,V2V,ew_4,ew_2,-62.87,85.87,0.21,True,2,5.163124035971e-10,4.85085231625e-10,0.939519,15.534075,11.91,D,5.164163692720711e-10,1290.3957253175188,31.107229156998073,1033471544.136562,1033.4715441365622,7,5.5,550.0,6.514156594356944,24.59307256264113,6,4.4,440.00000000000006
7.0,V2V,ew_4,ew_3,-59.03,82.03,0.11,True,2,1.249519398828e-09,1.241817501822e-09,0.993836,161.235278,22.07,D,1.2502590302177187e-09,3124.0855327779072,34.94722915699807,1160967996.1165075,1160.9679961165075,7,5.5,550.0,6.514156594356944,28.43307256264113,7,5.5,550.0
7.0,V2V,ew_4,ew_5,-54.62,77.62,0.02,True,2,3.44976830969e-09,3.449499233602e-09,0.999922,12819.791043,41.08,D,3.4514373933585646e-09,8624.281342725048,39.35722915699807,1307435580.0586271,1307.4355800586272,7,5.5,550.0,6.514156594356944,32.843072562641126,7,5.5,550.0
7.0,V2V,ew_4,ew_6,-60.77,83.77,0.22,True,2,8.373841524832e-10,8.018751502637e-10,0.957595,22.582306,13.54,D,8.375292821268827e-10,2092.776816908752,33.207229156998075,1103189195.3148997,1103.1891953148995,7,5.5,550.0,6.514156594356944,26.69307256264113,7,5.5,550.0
7.0,V2V,ew_4,ew_7,-63.95,86.95,0.27,True,2,4.025318279989e-10,3.322341522582e-10,0.825361,4.726104,6.75,D,4.027170343254586e-10,1006.2894410931,30.027229156998068,997626258.094572,997.626258094572,7,5.5,550.0,6.514156594356944,23.513072562641124,6,4.4,440.00000000000006
7.0,V2V,ew_4,ew_8,-66.43,89.43,0.22,True,2,2.27408303351e-10,1.74630623575e-10,0.767917,3.308797,5.2,D,2.2750974307720667e-10,568.4901126366983,27.547229156998068,915352698.4168464,915.3526984168464,7,5.5,550.0,6.514156594356944,21.033072562641124,6,4.4,440.00000000000006
7.0,V2V,ew_5,ew_0,-68.39,91.39,0.17,True,2,1.447144153876e-10,1.163719806712e-10,0.804149,4.105927,6.13,D,1.4487718535447602e-10,362.01195740748625,25.58722915699807,850387326.0332837,850.3873260332837,7,5.5,550.0,6.514156594356944,19.073072562641126,5,3.3,330.0
7.0,V2V,ew_5,ew_1,-66.86,89.86,0.2,True,2,2.059776869601e-10,1.635459427784e-10,0.793998,3.85433,5.86,D,2.0606299132700007e-10,514.9000283033484,27.117229156998075,901094771.5414563,901.0947715414565,7,5.5,550.0,6.514156594356944,20.60307256264113,6,4.4,440.00000000000006
7.0,V2V,ew_5,ew_2,-65.31,88.31,0.21,True,2,2.942830125162e-10,2.56574114457e-10,0.871862,6.804074,8.33,D,2.9444216337987567e-10,735.7375396798493,28.66722915699807,952500694.5267732,952.5006945267734,7,5.5,550.0,6.514156594356944,22.153072562641125,6,4.4,440.00000000000006
7.0,V2V,ew_5,ew_3,-62.87,85.87,0.21,True,2,5.163120713191e-10,4.85085231625e-10,0.939519,15.53424,11.91,D,5.164163692720711e-10,1290.3957253175188,31.107229156998073,1033471544.136562,1033.4715441365622,7,5.5,550.0,6.514156594356944,24.59307256264113,6,4.4,440.00000000000006
7.0,V2V,ew_5,ew_4,-54.62,77.62,0.02,True,2,3.449768736222e-09,3.449499233602e-09,0.999922,12799.50165,41.07,D,3.4514373933585646e-09,8624.281342725048,39.35722915699807,1307435580.0586271,1307.4355800586272,7,5.5,550.0,6.514156594356944,32.843072562641126,7,5.5,550.0
7.0,V2V,ew_5,ew_6,-55.24,78.24,0.02,True,2,2.990481588948e-09,2.990103648811e-09,0.999874,7911.580064,38.98,D,2.992264636608189e-09,7476.923129955494,38.73722915699808,1286842192.5609171,1286.842192560917,7,5.5,550.0,6.514156594356944,32.223072562641136,7,5.5,550.0
7.0,V2V,ew_5,ew_7,-61.36,84.36,0.21,True,2,7.30473708176e-10,6.985217411365e-10,0.956259,21.861619,13.4,D,7.311390834834173e-10,1826.934241587749,32.61722915699807,1083599845.6238785,1083.5998456238783,7,5.5,550.0,6.514156594356944,26.103072562641128,7,5.5,550.0
7.0,V2V,ew_5,ew_8,-65.36,88.36,0.02,True,2,2.909044893678e-10,2.907480793561e-10,0.999462,1858.884072,32.69,D,2.9107171180666076e-10,727.315621705799,28.61722915699808,950841997.974748,950.841997974748,7,5.5,550.0,6.514156594356944,22.103072562641135,6,4.4,440.00000000000006
7.0,V2V,ew_6,ew_0,-69.42,92.42,0.16,True,2,1.141591010715e-10,8.118160529132001e-11,0.711127,2.461727,3.91,D,1.1428783347897712e-10,285.5767952997929,24.557229156998073,816277798.6181343,816.2777986181343,6,4.4,440.00000000000006,6.514156594356944,18.04307256264113,5,3.3,330.0
7.0,V2V,ew_6,ew_1,-68.42,91.42,0.18,True,2,1.439613766966e-10,1.07423702941e-10,0.746198,2.940081,4.68,D,1.4387985782558435e-10,359.5198846216501,25.55722915699807,849393502.3870214,849.3935023870214,7,5.5,550.0,6.514156594356944,19.043072562641125,5,3.3,330.0
7.0,V2V,ew_6,ew_2,-67.6,90.6,0.16,True,2,1.737416596766e-10,1.534839691292e-10,0.883403,7.576578,8.79,D,1.7378008287493763e-10,434.23309064202306,26.377229156998077,876564443.8206458,876.5644438206458,7,5.5,550.0,6.514156594356944,19.863072562641133,5,3.3,330.0
7.0,V2V,ew_6,ew_3,-66.06,89.06,0.04,True,2,2.475163833401e-10,2.465131154897e-10,0.995947,245.710171,23.9,D,2.477422057633286e-10,619.0459914126151,27.917229156998076,927623141.998723,927.623141998723,7,5.5,550.0,6.514156594356944,21.403072562641132,6,4.4,440.00000000000006
7.0,V2V,ew_6,ew_4,-60.77,83.77,0.22,True,2,8.373820619013e-10,8.018751502637e-10,0.957598,22.583636,13.54,D,8.375292821268827e-10,2092.776816908752,33.207229156998075,1103189195.3148997,1103.1891953148995,7,5.5,550.0,6.514156594356944,26.69307256264113,7,5.5,550.0
7.0,V2V,ew_6,ew_5,-55.24,78.24,0.02,True,2,2.990481897213e-09,2.990103648811e-09,0.999874,7905.132268,38.98,D,2.992264636608189e-09,7476.923129955494,38.73722915699808,1286842192.5609171,1286.842192560917,7,5.5,550.0,6.514156594356944,32.223072562641136,7,5.5,550.0
7.0,V2V,ew_6,ew_7,-55.82,78.82,0.02,True,2,2.616941592134e-09,2.616732780661e-09,0.99992,12531.55652,40.98,D,2.618183008218986e-09,6542.186427333798,38.15722915699808,1267577766.0964592,1267.577766096459,7,5.5,550.0,6.514156594356944,31.643072562641137,7,5.5,550.0
7.0,V2V,ew_6,ew_8,-61.8,84.8,0.25,True,2,6.600225311102e-10,6.139358765168e-10,0.930174,13.321337,11.25,D,6.606934480075963e-10,1650.908165936023,32.17722915699808,1068991777.03109,1068.99177703109,7,5.5,550.0,6.514156594356944,25.663072562641137,7,5.5,550.0
7.0,V2V,ew_7,ew_0,-70.59,93.59,0.14,True,2,8.727361090798e-11,5.868704329364e-11,0.672449,2.052959,3.12,D,8.729713683881112e-11,218.13377520942305,23.387229156998075,777566805.4622084,777.5668054622084,6,4.4,440.00000000000006,6.514156594356944,16.87307256264113,5,3.3,330.0
7.0,V2V,ew_7,ew_1,-69.54,92.54,0.16,True,2,1.110719705631e-10,7.427579012035001e-11,0.668718,2.018573,3.05,D,1.1117317272815895e-10,277.7940348029959,24.437229156998068,812305588.2788078,812.3055882788077,6,4.4,440.00000000000006,6.514156594356944,17.923072562641124,5,3.3,330.0
7.0,V2V,ew_7,ew_2,-68.43,91.43,0.18,True,2,1.434750270368e-10,9.946921310287e-11,0.693286,2.260365,3.54,D,1.4354894333536529e-10,358.693011832497,25.547229156998064,849062232.0633793,849.0622320633793,7,5.5,550.0,6.514156594356944,19.03307256264112,5,3.3,330.0
7.0,V2V,ew_7,ew_3,-68.39,91.39,0.03,True,2,1.448189580267e-10,1.44322778781e-10,0.996574,290.86823,24.64,D,1.4487718535447602e-10,362.01195740748625,25.58722915699807,850387326.0332837,850.3873260332837,7,5.5,550.0,6.514156594356944,19.073072562641126,5,3.3,330.0
7.0,V2V,ew_7,ew_4,-63.95,86.95,0.27,True,2,4.025258857621e-10,3.322341522582e-10,0.825373,4.726504,6.75,D,4.027170343254586e-10,1006.2894410931,30.027229156998068,997626258.094572,997.626258094572,7,5.5,550.0,6.514156594356944,23.513072562641124,6,4.4,440.00000000000006
7.0,V2V,ew_7,ew_5,-61.36,84.36,0.21,True,2,7.305147777275e-10,6.985217411365e-10,0.956205,21.833556,13.39,D,7.311390834834173e-10,1826.934241587749,32.61722915699807,1083599845.6238785,1083.5998456238783,7,5.5,550.0,6.514156594356944,26.103072562641128,7,5.5,550.0
7.0,V2V,ew_7,ew_6,-55.82,78.82,0.02,True,2,2.6169412032e-09,2.616732780661e-09,0.99992,12554.941454,40.99,D,2.618183008218986e-09,6542.186427333798,38.15722915699808,1267577766.0964592,1267.577766096459,7,5.5,550.0,6.514156594356944,31.643072562641137,7,5.5,550.0
7.0,V2V,ew_7,ew_8,-56.37,79.37,0.0,True,2,2.309167639016e-09,2.30916676429e-09,1.0,2639874.348454,64.22,D,2.306747188720071e-09,5763.985978810772,37.60722915699808,1249310138.3723044,1249.3101383723044,7,5.5,550.0,6.514156594356944,31.093072562641137,7,5.5,550.0
7.0,V2V,ew_8,ew_0,-73.44,96.44,0.05,True,2,4.529519419067e-11,4.365765589374e-11,0.963847,26.66054,14.26,D,4.5289757990362126e-11,113.16781107037012,20.53722915699808,683501213.8591897,683.5012138591898,6,4.4,440.00000000000006,6.514156594356944,14.023072562641136,4,2.4,240.0
7.0,V2V,ew_8,ew_1,-71.04,94.04,0.13,True,2,7.864171160345001e-11,5.34027333175e-11,0.679064,2.115883,3.25,D,7.870457896950968e-11,196.6631158658413,22.937229156998065,762689987.7625419,762.6899877625419,6,4.4,440.00000000000006,6.514156594356944,16.42307256264112,5,3.3,330.0
7.0,V2V,ew_8,ew_2,-70.51,93.51,0.14,True,2,8.898527002614001e-11,6.821510723603e-11,0.766589,3.284284,5.16,D,8.892011178579481e-11,222.18918487205096,23.467229156998073,780212330.9641243,780.2123309641244,6,4.4,440.00000000000006,6.514156594356944,16.95307256264113,5,3.3,330.0
7.0,V2V,ew_8,ew_3,-69.18,92.18,0.16,True,2,1.208838469256e-10,9.236660633121e-11,0.764094,3.238974,5.1,D,1.207813835106777e-10,301.8025574979453,24.797229156998064,824223358.028338,824.223358028338,6,4.4,440.00000000000006,6.514156594356944,18.28307256264112,5,3.3,330.0
7.0,V2V,ew_8,ew_4,-66.43,89.43,0.22,True,2,2.274053626914e-10,1.74630623575e-10,0.767927,3.308981,5.2,D,2.2750974307720667e-10,568.4901126366983,27.547229156998068,915352698.4168464,915.3526984168464,7,5.5,550.0,6.514156594356944,21.033072562641124,6,4.4,440.00000000000006
7.0,V2V,ew_8,ew_5,-65.36,88.36,0.02,True,2,2.909044897896e-10,2.907480793561e-10,0.999462,1858.879059,32.69,D,2.9107171180666076e-10,727.315621705799,28.61722915699808,950841997.974748,950.841997974748,7,5.5,550.0,6.514156594356944,22.103072562641135,6,4.4,440.00000000000006
7.0,V2V,ew_8,ew_6,-61.8,84.8,0.25,True,2,6.600187071451e-10,6.139358765168e-10,0.93018,13.322443,11.25,D,6.606934480075963e-10,1650.908165936023,32.17722915699808,1068991777.03109,1068.99177703109,7,5.5,550.0,6.514156594356944,25.663072562641137,7,5.5,550.0
7.0,V2V,ew_8,ew_7,-56.37,79.37,0.0,True,2,2.309167546612e-09,2.30916676429e-09,1.0,2951685.069708,64.7,D,2.306747188720071e-09,5763.985978810772,37.60722915699808,1249310138.3723044,1249.3101383723044,7,5.5,550.0,6.514156594356944,31.093072562641137,7,5.5,550.0
7.0,V2V,ns_0,ns_1,-53.96,76.96,0.1,True,2,4.016998086452e-09,4.010120674121e-09,0.998288,583.085684,27.66,D,4.0179081084894e-09,10039.750396025483,40.01722915699808,1329357947.2759435,1329.3579472759436,7,5.5,550.0,6.514156594356944,33.50307256264114,7,5.5,550.0
7.0,V2V,ns_0,ns_2,-60.23,83.23,0.18,True,2,9.492630156819e-10,9.270122570732e-10,0.97656,41.662052,16.2,D,9.484184633008976e-10,2369.861227638425,33.747229156998074,1121119550.5450366,1121.1195505450366,7,5.5,550.0,6.514156594356944,27.23307256264113,7,5.5,550.0
7.0,V2V,ns_0,ns_3,-63.47,86.47,0.27,True,2,4.495609280071e-10,3.82096929481e-10,0.849934,5.663716,7.53,D,4.497798548932885e-10,1123.887693386528,30.50722915699808,1013556525.7409166,1013.5565257409166,7,5.5,550.0,6.514156594356944,23.993072562641135,6,4.4,440.00000000000006
7.0,V2V,ns_0,ns_4,-67.96,90.96,0.07,True,2,1.600668821513e-10,1.567323181175e-10,0.979168,47.002342,16.72,D,1.599558028614671e-10,399.6896623225064,26.01722915699808,864634147.890844,864.634147890844,7,5.5,550.0,6.514156594356944,19.503072562641137,5,3.3,330.0
7.0,V2V,ns_0,ns_5,-69.8,92.8,0.04,True,2,1.046661686837e-10,1.037192581978e-10,0.990953,109.534386,20.4,D,1.0471285480509008e-10,261.6513113570466,24.17722915699808,803700497.7326881,803.7004977326881,6,4.4,440.00000000000006,6.514156594356944,17.663072562641137,5,3.3,330.0
7.0,V2V,ns_0,ns_6,-70.56,93.56,0.13,True,2,8.800133002108001e-11,7.210442034039001e-11,0.819356,4.535751,6.57,D,8.790225168308843e-11,219.64580630456877,23.417229156998076,778558851.682532,778.558851682532,6,4.4,440.00000000000006,6.514156594356944,16.903072562641132,5,3.3,330.0
7.0,V2V,ns_0,ns_7,-71.01,94.01,0.13,True,2,7.924157017127001e-11,5.205478146184e-11,0.656913,1.914709,2.82,D,7.925013304804702e-11,198.02631946038733,22.967229156998066,763681541.6745701,763.6815416745701,6,4.4,440.00000000000006,6.514156594356944,16.453072562641122,5,3.3,330.0
7.0,V2V,ns_1,ns_0,-53.96,76.96,0.1,True,2,4.01699699132e-09,4.010120674121e-09,0.998288,583.178547,27.66,D,4.0179081084894e-09,10039.750396025483,40.01722915699808,1329357947.2759435,1329.3579472759436,7,5.5,550.0,6.514156594356944,33.50307256264114,7,5.5,550.0
7.0,V2V,ns_1,ns_2,-54.64,77.64,0.01,True,2,3.438938065907e-09,3.438866694453e-09,0.999979,48182.662725,46.83,D,3.435579478998743e-09,8584.6563693122,39.33722915699807,1306771271.6449685,1306.7712716449682,7,5.5,550.0,6.514156594356944,32.82307256264113,7,5.5,550.0
7.0,V2V,ns_1,ns_3,-60.87,83.87,0.16,True,2,8.175693344138e-10,7.994934707095e-10,0.977891,44.22989,16.46,D,8.184647881347903e-10,2045.139400636657,33.10722915699807,1099868872.1903825,1099.8688721903825,7,5.5,550.0,6.514156594356944,26.59307256264113,7,5.5,550.0
7.0,V2V,ns_1,ns_4,-65.83,88.83,0.15,True,2,2.609538573172e-10,2.434904275157e-10,0.933078,13.942875,11.44,D,2.612161354399205e-10,652.7139816089966,28.147229156998073,935251574.3584628,935.2515743584628,7,5.5,550.0,6.514156594356944,21.63307256264113,6,4.4,440.00000000000006
7.0,V2V,ns_1,ns_5,-67.63,90.63,0.17,True,2,1.724484907592e-10,1.472832532516e-10,0.854071,5.852647,7.67,D,1.7258378919902038e-10,431.24385107201493,26.347229156998075,875570163.0586162,875.5701630586161,7,5.5,550.0,6.514156594356944,19.83307256264113,5,3.3,330.0
7.0,V2V,ns_1,ns_6,-69.9,92.9,0.09,True,2,1.023046790804e-10,9.616526294189e-11,0.939989,15.663584,11.95,D,1.0232929922807536e-10,255.69540037000337,24.077229156998072,800391363.4800489,800.3913634800489,6,4.4,440.00000000000006,6.514156594356944,17.56307256264113,5,3.3,330.0
7.0,V2V,ns_1,ns_7,-70.0,93.0,0.15,True,2,1.000229681087e-10,6.630220537749e-11,0.66287,1.966213,2.94,D,9.999999999999999e-11,249.87506246876555,23.97722915699807,797082526.059876,797.0825260598759,6,4.4,440.00000000000006,6.514156594356944,17.46307256264113,5,3.3,330.0
7.0,V2V,ns_2,ns_0,-60.23,83.23,0.18,True,2,9.492618360953e-10,9.270122570732e-10,0.976561,41.664261,16.2,D,9.484184633008976e-10,2369.861227638425,33.747229156998074,1121119550.5450366,1121.1195505450366,7,5.5,550.0,6.514156594356944,27.23307256264113,7,5.5,550.0
7.0,V2V,ns_2,ns_1,-54.64,77.64,0.01,True,2,3.438938489512e-09,3.438866694453e-09,0.999979,47898.375064,46.8,D,3.435579478998743e-09,8584.6563693122,39.33722915699807,1306771271.6449685,1306.7712716449682,7,5.5,550.0,6.514156594356944,32.82307256264113,7,5.5,550.0
