timestamp,link_type,tx_id,rx_id,received_power,path_loss,delay_spread,is_line_of_sight,num_paths,p_tot_watts,p_max_watts,dominance,k_factor,k_factor_db,prop_mode,received_power_watts,snr,snr_db,theoretical_throughput_bps,theoretical_throughput_mbps
43.0,V2V,flow_west.3,flow_east.2,-74.73,97.73,0.0,True,1,3.368119673737e-11,3.368119673737e-11,1.0,inf,inf,D,3.365115693754901e-11,84.08584941916294,19.247229156998067,641084731.2928957,641.0847312928956
43.0,V2V,flow_west.3,flow_east.3,-80.8,103.8,0.0,True,1,8.311894203773e-12,8.311894203773e-12,1.0,inf,inf,D,8.317637711026709e-12,20.783702426353592,13.177229156998074,444517727.4754267,444.5177274754267
43.0,V2V,flow_west.3,flow_west.1,-93.41,116.41,0.0,True,2,4.555437035680999e-13,4.5433645575609995e-13,0.99735,376.340674,25.76,D,4.560369159512969e-13,1.139522528613935,0.5672291569980799,109728887.02437034,109.72888702437034
43.0,V2V,flow_west.3,flow_west.2,-73.84,96.84,0.0,True,1,4.12739023715e-11,4.12739023715e-11,1.0,inf,inf,D,4.1304750199016105e-11,103.21027036235907,20.13722915699807,670335365.8088657,670.3353658088656
43.0,V2V,flow_west.3,vehicle_0,-69.06,92.06,0.0,True,1,1.242713566776e-10,1.242713566776e-10,1.0,inf,inf,D,1.2416523075924093e-10,310.25794792414024,24.91722915699807,828196686.6423216,828.1966866423215
43.0,V2V,flow_west.3,vehicle_1,-69.44,92.44,0.0,True,1,1.138806604779e-10,1.138806604779e-10,1.0,inf,inf,D,1.137627285823431e-10,284.26468911130206,24.537229156998073,815615736.6779144,815.6157366779144
43.0,V2V,flow_west.3,vehicle_2,-78.62,101.62,0.0,True,1,1.375173586159e-11,1.375173586159e-11,1.0,inf,inf,D,1.3740419750125149e-11,34.33388243409582,15.357229156998073,514298037.39965206,514.2980373996521
43.0,V2V,vehicle_0,flow_east.1,-90.14,113.14,0.0,True,1,9.686784107654e-13,9.686784107654e-13,1.0,inf,inf,D,9.682778562612507e-13,2.4194848982040242,3.83722915699808,177377901.78668198,177.37790178668197
43.0,V2V,vehicle_0,flow_east.2,-68.36,91.36,0.0,True,1,1.458842856587e-10,1.458842856587e-10,1.0,inf,inf,D,1.4588142602753472e-10,364.5213044166284,25.61722915699807,851381168.5912721,851.3811685912722
43.0,V2V,vehicle_0,flow_east.3,-82.79,105.79,0.0,True,1,5.258947825197e-12,5.258947825197e-12,1.0,inf,inf,D,5.260172663907063e-12,13.143859729902704,11.187229156998075,382210396.7038647,382.2103967038647
43.0,V2V,vehicle_0,flow_west.1,-93.64,116.64,0.01,True,2,4.321040124104e-13,4.041946786051e-13,0.935411,14.482419,11.61,D,4.3251383103500795e-13,1.0807442054847773,0.3372291569980659,105709961.94888762,105.70996194888761
43.0,V2V,vehicle_0,flow_west.2,-66.51,89.51,0.0,True,1,2.235954197072e-10,2.235954197072e-10,1.0,inf,inf,D,2.233572222830528e-10,558.1139987082778,27.467229156998066,912699865.6391308,912.6998656391308
43.0,V2V,vehicle_0,flow_west.3,-69.06,92.06,0.0,True,1,1.242713566776e-10,1.242713566776e-10,1.0,inf,inf,D,1.2416523075924093e-10,310.25794792414024,24.91722915699807,828196686.6423216,828.1966866423215
43.0,V2V,vehicle_0,vehicle_1,-75.23,98.23,0.0,True,1,2.997861828852e-11,2.997861828852e-11,1.0,inf,inf,D,2.999162518987647e-11,74.94159217860187,18.747229156998067,624681834.1462133,624.6818341462133
43.0,V2V,vehicle_0,vehicle_2,-75.12,98.12,0.0,True,1,3.07881442266e-11,3.07881442266e-11,1.0,inf,inf,D,3.076096814740705e-11,76.86398837433045,18.85722915699807,628288433.9656022,628.2884339656022
43.0,V2V,vehicle_1,flow_east.1,-88.42,111.42,0.0,True,1,1.439772446981e-12,1.439772446981e-12,1.0,inf,inf,D,1.4387985782558438e-12,3.5951988462165008,5.557229156998068,220012729.20351923,220.01272920351923
43.0,V2V,vehicle_1,flow_east.2,-78.48,101.48,0.0,True,1,1.4193551972670001e-11,1.4193551972670001e-11,1.0,inf,inf,D,1.4190575216890896e-11,35.458708687883295,15.497229156998065,518819155.9100987,518.8191559100986
43.0,V2V,vehicle_1,flow_east.3,-78.08,101.08,0.0,True,1,1.557044246655e-11,1.557044246655e-11,1.0,inf,inf,D,1.5559656316050753e-11,38.87970093965705,15.897229156998076,531758268.58047295,531.758268580473
43.0,V2V,vehicle_1,flow_west.1,-92.5,115.5,0.01,True,2,5.619512892641e-13,5.173657273862e-13,0.920659,11.603885,10.65,D,5.623413251903491e-13,1.405150737607069,1.477229156998074,126612731.46121037,126.61273146121037
43.0,V2V,vehicle_1,flow_west.2,-77.93,100.93,0.0,True,1,1.611242237343e-11,1.611242237343e-11,1.0,inf,inf,D,1.6106456351782666e-11,40.2460178705214,16.047229156998064,536618293.48332155,536.6182934833215
43.0,V2V,vehicle_1,flow_west.3,-69.44,92.44,0.0,True,1,1.138806604779e-10,1.138806604779e-10,1.0,inf,inf,D,1.137627285823431e-10,284.26468911130206,24.537229156998073,815615736.6779144,815.6157366779144
43.0,V2V,vehicle_1,vehicle_0,-75.23,98.23,0.0,True,1,2.997861828852e-11,2.997861828852e-11,1.0,inf,inf,D,2.999162518987647e-11,74.94159217860187,18.747229156998067,624681834.1462133,624.6818341462133
43.0,V2V,vehicle_1,vehicle_2,-81.19,104.19,0.0,True,1,7.594833597334e-12,7.594833597334e-12,1.0,inf,inf,D,7.603262769401823e-12,18.9986575947072,12.787229156998077,432183125.7564513,432.1831257564513
43.0,V2V,vehicle_2,flow_east.1,-91.56,114.56,0.0,True,1,6.987926324449999e-13,6.987926324449999e-13,1.0,inf,inf,D,6.982324040771704e-13,1.7447086558649934,2.4172291569980677,145665301.87947774,145.66530187947774
43.0,V2V,vehicle_2,flow_east.2,-69.77,92.77,0.0,True,1,1.053478519884e-10,1.053478519884e-10,1.0,inf,inf,D,1.0543868963912602e-10,263.46499160201404,24.207229156998082,804693294.8844094,804.6932948844094
43.0,V2V,vehicle_2,flow_east.3,-85.8,108.8,0.0,True,1,2.632901913184e-12,2.632901913184e-12,1.0,inf,inf,D,2.6302679918953816e-12,6.572383787844531,8.177229156998072,292074753.2381903,292.0747532381903
43.0,V2V,vehicle_2,flow_west.1,-93.16,116.16,0.01,True,2,4.830832445839e-13,3.2536470473299996e-13,0.673517,2.062945,3.14,D,4.830588020397739e-13,1.2070434833577557,0.8172291569980845,114211505.39975013,114.21150539975012
43.0,V2V,vehicle_2,flow_west.2,-71.15,94.15,0.0,True,1,7.669480663731e-11,7.669480663731e-11,1.0,inf,inf,D,7.673614893618186e-11,191.74450009040942,22.827229156998072,759054588.360895,759.0545883608951
43.0,V2V,vehicle_2,flow_west.3,-78.62,101.62,0.0,True,1,1.375173586159e-11,1.375173586159e-11,1.0,inf,inf,D,1.3740419750125149e-11,34.33388243409582,15.357229156998073,514298037.39965206,514.2980373996521
43.0,V2V,vehicle_2,vehicle_0,-75.12,98.12,0.0,True,1,3.07881442266e-11,3.07881442266e-11,1.0,inf,inf,D,3.076096814740705e-11,76.86398837433045,18.85722915699807,628288433.9656022,628.2884339656022
43.0,V2V,vehicle_2,vehicle_1,-81.19,104.19,0.0,True,1,7.594833597334e-12,7.594833597334e-12,1.0,inf,inf,D,7.603262769401823e-12,18.9986575947072,12.787229156998077,432183125.7564513,432.1831257564513
44.0,V2I,BS_1,flow_east.1,-76.99,106.99,0.5,True,2,1.998282529031e-11,1.725303927502e-11,0.863393,6.32029,8.01,D,1.999861869632745e-11,49.97156096033845,16.987229156998076,567162063.0105467,567.1620630105467
44.0,V2I,BS_1,flow_east.2,-81.59,111.59,0.0,True,1,6.936176893263e-12,6.936176893263e-12,1.0,inf,inf,D,6.9342580601656794e-12,17.326981659584405,12.387229156998066,419589729.738748,419.589729738748
44.0,V2I,BS_1,flow_east.3,-76.34,106.34,0.0,True,1,2.321665602822e-11,2.321665602822e-11,1.0,inf,inf,D,2.322736796357105e-11,58.0394002088232,17.637229156998067,588360615.9779036,588.3606159779036
44.0,V2I,BS_1,flow_west.1,-83.52,113.52,0.05,True,2,4.451309411129e-12,4.43259231403e-12,0.995795,236.820501,23.74,D,4.446312674691083e-12,11.110226573440986,10.45722915699807,359815395.1936275,359.81539519362747
44.0,V2I,BS_1,flow_west.2,-80.66,110.66,0.0,True,1,8.586293134827e-12,8.586293134827e-12,1.0,inf,inf,D,8.590135215053978e-12,21.46460573476756,13.317229156998085,448958183.6940701,448.9581836940701
44.0,V2I,BS_1,flow_west.3,-79.06,109.06,0.0,True,1,1.2424785159060001e-11,1.2424785159060001e-11,1.0,inf,inf,D,1.2416523075924094e-11,31.025794792414025,14.917229156998069,500116246.96337026,500.11624696337026
44.0,V2I,BS_1,vehicle_0,-80.86,110.86,0.0,True,1,8.212342264557e-12,8.212342264557e-12,1.0,inf,inf,D,8.203515443298176e-12,20.49853933857615,13.117229156998071,442616673.7931025,442.6166737931025
44.0,V2I,BS_1,vehicle_1,-78.99,108.99,0.0,True,1,1.260582090101e-11,1.260582090101e-11,1.0,inf,inf,D,1.2618275345906731e-11,31.52992340306529,14.987229156998081,502369552.0212981,502.3695520212981
44.0,V2I,BS_1,vehicle_2,-82.46,112.46,0.0,True,1,5.6751396117220005e-12,5.6751396117220005e-12,1.0,inf,inf,D,5.6754460540854884e-12,14.181524373027205,11.517229156998086,392424475.3558547,392.42447535585467
44.0,V2V,flow_east.1,flow_east.2,-90.85,113.85,0.0,True,1,8.227653096883e-13,8.227653096883e-13,1.0,inf,inf,D,8.222426499470729e-13,2.054579335200082,3.127229156998083,161097371.13670367,161.09737113670366
44.0,V2V,flow_east.1,flow_east.3,-83.41,106.41,0.03,True,2,4.555721748587e-12,2.948022355387e-12,0.647103,1.83369,2.63,D,4.5603691595129694e-12,11.395225286139352,10.567229156998081,363171258.7872494,363.17125878724937
44.0,V2V,flow_east.1,flow_west.1,-86.0,109.0,0.0,True,2,2.509861178244e-12,2.509841053292e-12,0.999992,124712.8957,50.96,D,2.511886431509582e-12,6.276577789879014,7.977229156998077,286326010.3393144,286.3260103393144
44.0,V2V,flow_east.1,flow_west.2,-90.07,113.07,0.0,True,1,9.841249211809e-13,9.841249211809e-13,1.0,inf,inf,D,9.840111057611344e-13,2.458798365220226,3.9072291569980773,179027091.2532525,179.0270912532525
44.0,V2V,flow_east.1,flow_west.3,-88.6,111.6,0.0,True,1,1.380771396204e-12,1.380771396204e-12,1.0,inf,inf,D,1.3803842646028866e-12,3.4492360434854734,5.377229156998079,215355763.9249266,215.3557639249266
44.0,V2V,flow_east.1,vehicle_0,-90.2,113.2,0.0,True,1,9.553407402702998e-13,9.553407402702998e-13,1.0,inf,inf,D,9.54992586021437e-13,2.3862883208931454,3.777229156998078,175970481.47616372,175.9704814761637
44.0,V2V,flow_east.1,vehicle_1,-88.47,111.47,0.0,True,1,1.423033946543e-12,1.423033946543e-12,1.0,inf,inf,D,1.4223287871228214e-12,3.5540449453343856,5.507229156998078,218714852.9966203,218.7148529966203
44.0,V2V,flow_east.1,vehicle_2,-91.61,114.61,0.0,True,1,6.908491133163e-13,6.908491133163e-13,1.0,inf,inf,D,6.902398038402426e-13,1.7247371410300913,2.3672291569980777,144611705.79174778,144.61170579174777
44.0,V2V,flow_east.2,flow_east.1,-90.85,113.85,0.0,True,1,8.227653096883e-13,8.227653096883e-13,1.0,inf,inf,D,8.222426499470729e-13,2.054579335200082,3.127229156998083,161097371.13670367,161.09737113670366
44.0,V2V,flow_east.2,flow_east.3,-84.32,107.32,0.0,True,1,3.697653466991e-12,3.697653466991e-12,1.0,inf,inf,D,3.698281797802674e-12,9.241083952530419,9.657229156998087,335629651.8250425,335.62965182504246
44.0,V2V,flow_east.2,flow_west.1,-93.29,116.29,0.01,True,2,4.685972358598e-13,3.327237738173e-13,0.710042,2.448777,3.89,D,4.688133821452645e-13,1.1714477314974123,0.6872291569980665,111865722.63736476,111.86572263736475
44.0,V2V,flow_east.2,flow_west.2,-69.54,92.54,0.0,True,1,1.11193661815e-10,1.11193661815e-10,1.0,inf,inf,D,1.1117317272815896e-10,277.7940348029959,24.437229156998068,812305588.2788078,812.3055882788077
44.0,V2V,flow_east.2,flow_west.3,-78.01,101.01,0.0,True,1,1.5794482241530002e-11,1.5794482241530002e-11,1.0,inf,inf,D,1.5812480392703826e-11,39.51144525912999,15.967229156998071,534025764.9449763,534.0257649449762
44.0,V2V,flow_east.2,vehicle_0,-67.99,90.99,0.0,True,1,1.58814925388e-10,1.58814925388e-10,1.0,inf,inf,D,1.5885467485977806e-10,396.9382180404249,25.98722915699808,863640065.208767,863.640065208767
44.0,V2V,flow_east.2,vehicle_1,-78.44,101.44,0.0,True,1,1.4329398264070002e-11,1.4329398264070002e-11,1.0,inf,inf,D,1.4321878992735454e-11,35.78680407979873,15.537229156998078,520111643.9898908,520.1116439898908
44.0,V2V,flow_east.2,vehicle_2,-70.06,93.06,0.0,True,1,9.869184889889e-11,9.869184889889e-11,1.0,inf,inf,D,9.8627948563121e-11,246.4466480837606,23.917229156998072,795097368.9341981,795.0973689341981
44.0,V2V,flow_east.3,flow_east.1,-83.41,106.41,0.03,True,2,4.55562206521e-12,2.948022355387e-12,0.647117,1.833804,2.63,D,4.5603691595129694e-12,11.395225286139352,10.567229156998081,363171258.7872494,363.17125878724937
44.0,V2V,flow_east.3,flow_east.2,-84.32,107.32,0.0,True,1,3.697653466991e-12,3.697653466991e-12,1.0,inf,inf,D,3.698281797802674e-12,9.241083952530419,9.657229156998087,335629651.8250425,335.62965182504246
44.0,V2V,flow_east.3,flow_west.1,-89.41,112.41,0.02,True,2,1.144228106772e-12,6.789615677157e-13,0.59338,1.459296,1.64,D,1.1455129414455383e-12,2.862351178024833,4.567229156998083,194947934.49621418,194.94793449621417
44.0,V2V,flow_east.3,flow_west.2,-82.58,105.58,0.0,True,1,5.519084058686e-12,5.519084058686e-12,1.0,inf,inf,D,5.520774392807585e-12,13.795038462787566,11.397229156998083,388704154.2010663,388.70415420106633
44.0,V2V,flow_east.3,flow_west.3,-78.59,101.59,0.0,True,1,1.3851394318050002e-11,1.3851394318050002e-11,1.0,inf,inf,D,1.383566378971781e-11,34.57187353752576,15.387229156998075,515266505.66954845,515.2665056695485
44.0,V2V,flow_east.3,vehicle_0,-82.88,105.88,0.0,True,1,5.149154892048e-12,5.149154892048e-12,1.0,inf,inf,D,5.152286445817561e-12,12.874278975056374,11.09722915699807,379434089.36553776,379.4340893655378
44.0,V2V,flow_east.3,vehicle_1,-78.16,101.16,0.0,True,1,1.527446175198e-11,1.527446175198e-11,1.0,inf,inf,D,1.5275660582380733e-11,38.17006642274046,15.817229156998076,529167966.9631907,529.1679669631907
44.0,V2V,flow_east.3,vehicle_2,-85.86,108.86,0.0,True,1,2.595586236974e-12,2.595586236974e-12,1.0,inf,inf,D,2.594179362118812e-12,6.4822073016462065,8.11722915699807,290346393.76762104,290.34639376762107
44.0,V2V,flow_west.1,flow_east.1,-86.0,109.0,0.0,True,2,2.509861191403e-12,2.509841053292e-12,0.999992,124631.405785,50.96,D,2.511886431509582e-12,6.276577789879014,7.977229156998077,286326010.3393144,286.3260103393144
44.0,V2V,flow_west.1,flow_east.2,-93.29,116.29,0.01,True,2,4.68605164236e-13,3.327237738173e-13,0.71003,2.448634,3.89,D,4.688133821452645e-13,1.1714477314974123,0.6872291569980665,111865722.63736476,111.86572263736475
44.0,V2V,flow_west.1,flow_east.3,-89.46,112.46,0.02,True,2,1.132885877703e-12,6.789615677157e-13,0.59932,1.495759,1.75,D,1.1324003632355577e-12,2.829586115031378,4.517229156998076,193718848.0385982,193.7188480385982
44.0,V2V,flow_west.1,flow_west.2,-93.4,116.4,0.01,True,2,4.575287142404999e-13,3.7218519529529996e-13,0.813468,4.361025,6.4,D,4.570881896148751e-13,1.142149399337519,0.5772291569980744,109905910.10812047,109.90591010812047
44.0,V2V,flow_west.1,flow_west.3,-93.41,116.41,0.0,True,2,4.556920254430999e-13,4.552229628744999e-13,0.998971,970.495182,29.87,D,4.560369159512969e-13,1.139522528613935,0.5672291569980799,109728887.02437034,109.72888702437034
44.0,V2V,flow_west.1,vehicle_0,-93.48,116.48,0.01,True,2,4.492336641047e-13,3.654084995184e-13,0.813404,4.359174,6.39,D,4.4874538993313137e-13,1.1213028234211178,0.497229156998066,108495058.53490053,108.49505853490054
44.0,V2V,flow_west.1,vehicle_1,-93.34,116.34,0.0,True,2,4.634245838007e-13,4.631048288727e-13,0.99931,1448.31178,31.61,D,4.634469197362884e-13,1.1580382802006206,0.6372291569980773,110972045.61909805,110.97204561909805
44.0,V2V,flow_west.1,vehicle_2,-93.23,116.23,0.01,True,2,4.753181842271e-13,2.972084339156e-13,0.625283,1.668681,2.22,D,4.753352259428049e-13,1.1877441927606318,0.7472291569980699,112944405.7412483,112.94440574124829
44.0,V2V,flow_west.2,flow_east.1,-90.07,113.07,0.0,True,1,9.841249211809e-13,9.841249211809e-13,1.0,inf,inf,D,9.840111057611344e-13,2.458798365220226,3.9072291569980773,179027091.2532525,179.0270912532525
44.0,V2V,flow_west.2,flow_east.2,-69.54,92.54,0.0,True,1,1.11193661815e-10,1.11193661815e-10,1.0,inf,inf,D,1.1117317272815896e-10,277.7940348029959,24.437229156998068,812305588.2788078,812.3055882788077
44.0,V2V,flow_west.2,flow_east.3,-82.58,105.58,0.0,True,1,5.519084058686e-12,5.519084058686e-12,1.0,inf,inf,D,5.520774392807585e-12,13.795038462787566,11.397229156998083,388704154.2010663,388.70415420106633
44.0,V2V,flow_west.2,flow_west.1,-93.4,116.4,0.01,True,2,4.575237008675999e-13,3.7218519529529996e-13,0.813477,4.361281,6.4,D,4.570881896148751e-13,1.142149399337519,0.5772291569980744,109905910.10812047,109.90591010812047
44.0,V2V,flow_west.2,flow_west.3,-73.92,96.92,0.0,True,1,4.0558712905120006e-11,4.0558712905120006e-11,1.0,inf,inf,D,4.055085354483835e-11,101.32647062678247,20.05722915699807,667703559.0987384,667.7035590987384
44.0,V2V,flow_west.2,vehicle_0,-54.76,77.76,0.0,True,1,3.344972218846e-09,3.344972218846e-09,1.0,inf,inf,D,3.3419504002611427e-09,8350.700650327692,39.21722915699807,1302785428.7035954,1302.7854287035955
44.0,V2V,flow_west.2,vehicle_1,-74.6,97.6,0.0,True,1,3.463464055143e-11,3.463464055143e-11,1.0,inf,inf,D,3.467368504525324e-11,86.64089216704956,19.377229156998084,645353226.5642091,645.3532265642091
44.0,V2V,flow_west.2,vehicle_2,-75.81,98.81,0.0,True,1,2.621740939992e-11,2.621740939992e-11,1.0,inf,inf,D,2.624218543384439e-11,65.57267724598798,18.16722915699807,605685828.2849678,605.6858282849678
44.0,V2V,flow_west.3,flow_east.1,-88.6,111.6,0.0,True,1,1.380771396204e-12,1.380771396204e-12,1.0,inf,inf,D,1.3803842646028866e-12,3.4492360434854734,5.377229156998079,215355763.9249266,215.3557639249266
44.0,V2V,flow_west.3,flow_east.2,-78.01,101.01,0.0,True,1,1.5794482241530002e-11,1.5794482241530002e-11,1.0,inf,inf,D,1.5812480392703826e-11,39.51144525912999,15.967229156998071,534025764.9449763,534.0257649449762
44.0,V2V,flow_west.3,flow_east.3,-78.59,101.59,0.0,True,1,1.3851394318050002e-11,1.3851394318050002e-11,1.0,inf,inf,D,1.383566378971781e-11,34.57187353752576,15.387229156998075,515266505.66954845,515.2665056695485
44.0,V2V,flow_west.3,flow_west.1,-93.4,116.4,0.0,True,2,4.575160527021e-13,4.552229628744999e-13,0.994988,198.519464,22.98,D,4.570881896148751e-13,1.142149399337519,0.5772291569980744,109905910.10812047,109.90591010812047
44.0,V2V,flow_west.3,flow_west.2,-73.92,96.92,0.0,True,1,4.0558712905120006e-11,4.0558712905120006e-11,1.0,inf,inf,D,4.055085354483835e-11,101.32647062678247,20.05722915699807,667703559.0987384,667.7035590987384
44.0,V2V,flow_west.3,vehicle_0,-74.73,97.73,0.0,True,1,3.3670929349510006e-11,3.3670929349510006e-11,1.0,inf,inf,D,3.365115693754901e-11,84.08584941916294,19.247229156998067,641084731.2928957,641.0847312928956
44.0,V2V,flow_west.3,vehicle_1,-53.65,76.65,0.0,True,1,4.314931353336e-09,4.314931353336e-09,1.0,inf,inf,D,4.31519076827765e-09,10782.585627880182,40.32722915699807,1339654934.4971914,1339.6549344971913
44.0,V2V,flow_west.3,vehicle_2,-80.94,103.94,0.0,True,1,8.059695259201e-12,8.059695259201e-12,1.0,inf,inf,D,8.053784411990677e-12,20.12439883056141,13.03722915699808,440083837.9879402,440.08383798794017
44.0,V2V,vehicle_0,flow_east.1,-90.2,113.2,0.0,True,1,9.553407402702998e-13,9.553407402702998e-13,1.0,inf,inf,D,9.54992586021437e-13,2.3862883208931454,3.777229156998078,175970481.47616372,175.9704814761637
44.0,V2V,vehicle_0,flow_east.2,-67.99,90.99,0.0,True,1,1.58814925388e-10,1.58814925388e-10,1.0,inf,inf,D,1.5885467485977806e-10,396.9382180404249,25.98722915699808,863640065.208767,863.640065208767
44.0,V2V,vehicle_0,flow_east.3,-82.88,105.88,0.0,True,1,5.149154892048e-12,5.149154892048e-12,1.0,inf,inf,D,5.152286445817561e-12,12.874278975056374,11.09722915699807,379434089.36553776,379.4340893655378
44.0,V2V,vehicle_0,flow_west.1,-93.48,116.48,0.01,True,2,4.4922884001759996e-13,3.654084995184e-13,0.813413,4.359425,6.39,D,4.4874538993313137e-13,1.1213028234211178,0.497229156998066,108495058.53490053,108.49505853490054
44.0,V2V,vehicle_0,flow_west.2,-54.76,77.76,0.0,True,1,3.344972218846e-09,3.344972218846e-09,1.0,inf,inf,D,3.3419504002611427e-09,8350.700650327692,39.21722915699807,1302785428.7035954,1302.7854287035955
44.0,V2V,vehicle_0,flow_west.3,-74.73,97.73,0.0,True,1,3.3670929349510006e-11,3.3670929349510006e-11,1.0,inf,inf,D,3.365115693754901e-11,84.08584941916294,19.247229156998067,641084731.2928957,641.0847312928956
44.0,V2V,vehicle_0,vehicle_1,-75.33,98.33,0.0,True,1,2.927528837506e-11,2.927528837506e-11,1.0,inf,inf,D,2.9308932452503245e-11,73.23571327462079,18.64722915699808,621404149.964161,621.4041499641611
44.0,V2V,vehicle_0,vehicle_2,-75.11,98.11,0.0,True,1,3.0860110087040005e-11,3.0860110087040005e-11,1.0,inf,inf,D,3.083187950249353e-11,77.04117816715024,18.86722915699807,628616365.2986463,628.6163652986463
44.0,V2V,vehicle_1,flow_east.1,-88.47,111.47,0.0,True,1,1.423033946543e-12,1.423033946543e-12,1.0,inf,inf,D,1.4223287871228214e-12,3.5540449453343856,5.507229156998078,218714852.9966203,218.7148529966203
44.0,V2V,vehicle_1,flow_east.2,-78.44,101.44,0.0,True,1,1.4329398264070002e-11,1.4329398264070002e-11,1.0,inf,inf,D,1.4321878992735454e-11,35.78680407979873,15.537229156998078,520111643.9898908,520.1116439898908
44.0,V2V,vehicle_1,flow_east.3,-78.16,101.16,0.0,True,1,1.527446175198e-11,1.527446175198e-11,1.0,inf,inf,D,1.5275660582380733e-11,38.17006642274046,15.817229156998076,529167966.9631907,529.1679669631907
44.0,V2V,vehicle_1,flow_west.1,-93.34,116.34,0.0,True,2,4.634245428802999e-13,4.631048288727e-13,0.99931,1448.49715,31.61,D,4.634469197362884e-13,1.1580382802006206,0.6372291569980773,110972045.61909805,110.97204561909805
44.0,V2V,vehicle_1,flow_west.2,-74.6,97.6,0.0,True,1,3.463464055143e-11,3.463464055143e-11,1.0,inf,inf,D,3.467368504525324e-11,86.64089216704956,19.377229156998084,645353226.5642091,645.3532265642091
44.0,V2V,vehicle_1,flow_west.3,-53.65,76.65,0.0,True,1,4.314931353336e-09,4.314931353336e-09,1.0,inf,inf,D,4.31519076827765e-09,10782.585627880182,40.32722915699807,1339654934.4971914,1339.6549344971913
44.0,V2V,vehicle_1,vehicle_0,-75.33,98.33,0.0,True,1,2.927528837506e-11,2.927528837506e-11,1.0,inf,inf,D,2.9308932452503245e-11,73.23571327462079,18.64722915699808,621404149.964161,621.4041499641611
44.0,V2V,vehicle_1,vehicle_2,-81.24,104.24,0.0,True,1,7.513008081729e-12,7.513008081729e-12,1.0,inf,inf,D,7.516228940182077e-12,18.7811817595754,12.737229156998087,430605671.24783516,430.6056712478352
44.0,V2V,vehicle_2,flow_east.1,-91.61,114.61,0.0,True,1,6.908491133163e-13,6.908491133163e-13,1.0,inf,inf,D,6.902398038402426e-13,1.7247371410300913,2.3672291569980777,144611705.79174778,144.61170579174777
44.0,V2V,vehicle_2,flow_east.2,-70.06,93.06,0.0,True,1,9.869184889889e-11,9.869184889889e-11,1.0,inf,inf,D,9.8627948563121e-11,246.4466480837606,23.917229156998072,795097368.9341981,795.0973689341981
44.0,V2V,vehicle_2,flow_east.3,-85.86,108.86,0.0,True,1,2.595586236974e-12,2.595586236974e-12,1.0,inf,inf,D,2.594179362118812e-12,6.4822073016462065,8.11722915699807,290346393.76762104,290.34639376762107
44.0,V2V,vehicle_2,flow_west.1,-93.23,116.23,0.01,True,2,4.753074652355e-13,2.972084339156e-13,0.625297,1.668782,2.22,D,4.753352259428049e-13,1.1877441927606318,0.7472291569980699,112944405.7412483,112.94440574124829
44.0,V2V,vehicle_2,flow_west.2,-75.81,98.81,0.0,True,1,2.621740939992e-11,2.621740939992e-11,1.0,inf,inf,D,2.624218543384439e-11,65.57267724598798,18.16722915699807,605685828.2849678,605.6858282849678
44.0,V2V,vehicle_2,flow_west.3,-80.94,103.94,0.0,True,1,8.059695259201e-12,8.059695259201e-12,1.0,inf,inf,D,8.053784411990677e-12,20.12439883056141,13.03722915699808,440083837.9879402,440.08383798794017
44.0,V2V,vehicle_2,vehicle_0,-75.11,98.11,0.0,True,1,3.0860110087040005e-11,3.0860110087040005e-11,1.0,inf,inf,D,3.083187950249353e-11,77.04117816715024,18.86722915699807,628616365.2986463,628.6163652986463
44.0,V2V,vehicle_2,vehicle_1,-81.24,104.24,0.0,True,1,7.513008081729e-12,7.513008081729e-12,1.0,inf,inf,D,7.516228940182077e-12,18.7811817595754,12.737229156998087,430605671.24783516,430.6056712478352
45.0,V2I,BS_1,flow_east.1,-77.0,107.0,0.37,True,2,1.9969235141340003e-11,1.8733117487790003e-11,0.938099,15.154801,11.81,D,1.9952623149688786e-11,49.85662955944224,16.97722915699807,566836394.7811912,566.8363947811912
45.0,V2I,BS_1,flow_east.2,-81.93,111.93,0.0,True,1,6.417610800419e-12,6.417610800419e-12,1.0,inf,inf,D,6.412095765851596e-12,16.022228300478748,12.04722915699806,408934800.0749466,408.93480007494657
45.0,V2I,BS_1,flow_east.3,-76.69,106.69,0.0,True,1,2.144165921203e-11,2.144165921203e-11,1.0,inf,inf,D,2.1428906011200606e-11,53.545492281860575,17.287229156998077,576938806.9963878,576.9388069963878
45.0,V2I,BS_1,flow_west.1,-82.22,112.22,0.33,True,2,6.00280719229e-12,4.117983731788e-12,0.68601,2.184811,3.39,D,5.9979107625551e-12,14.987283264755371,11.757229156998077,399885289.5903136,399.8852895903136
45.0,V2I,BS_1,flow_west.2,-80.26,110.26,0.0,True,1,9.413330358254e-12,9.413330358254e-12,1.0,inf,inf,D,9.418895965228418e-12,23.53547217698255,13.717229156998076,461679713.07457674,461.67971307457674
45.0,V2I,BS_1,flow_west.3,-78.6,108.6,0.0,True,1,1.3791873025580002e-11,1.3791873025580002e-11,1.0,inf,inf,D,1.3803842646028866e-11,34.49236043485473,15.377229156998078,514943661.95375115,514.9436619537512
45.0,V2I,BS_1,vehicle_0,-81.25,111.25,0.0,True,1,7.492126710695e-12,7.492126710695e-12,1.0,inf,inf,D,7.498942093324557e-12,18.737986240191294,12.727229156998073,430290290.1830227,430.2902901830227
