timestamp,link_type,tx_id,rx_id,received_power,path_loss,delay_spread,is_line_of_sight,num_paths,p_tot_watts,p_max_watts,dominance,k_factor,k_factor_db,prop_mode
3.0,V2V,sn_2,se_0,-37.43,60.43,0.11,True,2,1.806261966692e-07,1.805833029314e-07,0.999763,4210.015538,36.24,D
3.0,V2V,sn_2,se_1,-57.09,80.09,0.08,True,2,1.953866894741e-09,1.949346810146e-09,0.997687,431.263347,26.35,D
3.0,V2V,sn_3,sn_0,-64.65,87.65,0.25,True,2,3.424787237028e-10,2.853534807989e-10,0.833201,4.995226,6.99,D
3.0,V2V,sn_3,sn_1,-61.99,84.99,0.20,True,2,6.318941193739e-10,6.028955215954e-10,0.954108,20.790506,13.18,D
3.0,V2V,sn_3,sn_2,-56.44,79.44,0.05,True,2,2.270791689835e-09,2.268887768480e-09,0.999162,1191.691958,30.76,D
3.0,V2V,sn_3,se_0,-57.32,80.32,0.17,True,2,1.855564627864e-09,1.836646467311e-09,0.989805,97.083776,19.87,D
3.0,V2V,sn_3,se_1,-34.36,57.36,0.61,True,2,3.666205311813e-07,3.645693813265e-07,0.994405,177.739028,22.50,D
3.0,V2V,ew_0,ew_1,-54.94,77.94,0.02,True,2,3.207898778215e-09,3.207500601055e-09,0.999876,8055.461044,39.06,D
3.0,V2V,ew_0,ew_2,-61.15,84.15,0.17,True,2,7.678681868649e-10,7.475275071369e-10,0.973510,36.750370,15.65,D
3.0,V2V,ew_1,ew_0,-54.94,77.94,0.02,True,2,3.207899154883e-09,3.207500601055e-09,0.999876,8047.847930,39.06,D
3.0,V2V,ew_1,ew_2,-55.54,78.54,0.04,True,2,2.795235695711e-09,2.794092812638e-09,0.999591,2444.775741,33.88,D
3.0,V2V,ew_2,ew_0,-61.15,84.15,0.17,True,2,7.678661461246e-10,7.475275071369e-10,0.973513,36.754058,15.65,D
3.0,V2V,ew_2,ew_1,-55.54,78.54,0.04,True,2,2.795235869724e-09,2.794092812638e-09,0.999591,2444.403561,33.88,D
3.0,V2V,ns_0,ns_1,-55.55,78.55,0.03,True,2,2.786939307594e-09,2.786351534468e-09,0.999789,4740.522166,36.76,D
